,omega_0 [rad/s],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
373,5.316753,1.0,(-0.023717405902367893-0.0035800992736293863j),(0.002178457504686708+0.0028006453880559637j),(3.2166569934251745-0.4366224939545029j)
374,5.324286,1.0,(-0.021708633681842372-0.003819412891689208j),(0.0018453101969635355+0.002702086778351384j),(3.014046407613929-0.35929987386741535j)
375,5.331809,1.0,(-0.019567347856012746-0.004043862694127038j),(0.0015001197997517057+0.002588946691001165j),(2.7912039233685513-0.27822258608850325j)
376,5.339321,1.0,(-0.017304845928310195-0.004252607367252925j),(0.0011445818859278185+0.0024618781425959128j),(2.5491596401083623-0.19373838577281255j)
377,5.346824,1.0,(-0.014932230515585211-0.0044449465378728825j),(0.0007803095964305527+0.0023215542373303845j),(2.2889696638047496-0.10618549597001481j)
378,5.354317,1.0,(-0.012462149570289854-0.004620169629081521j),(0.00040911760434062634+0.0021687705863979306j),(2.011900892110539-0.015960447449595627j)
379,5.3618,1.0,(-0.009907549471177326-0.004777650131337207j),(3.28194444657124e-05+0.0020043727113028724j),(1.7193032167264932+0.07652773527063683j)
380,5.369274,1.0,(-0.007281560576725117-0.004916849112190261j),(-0.00034678071183360165+0.0018292422589236302j),(1.4125904326855154+0.17086332128112303j)
381,5.376738,1.0,(-0.0045984549903884874-0.005037255045010258j),(-0.0007277455570799576+0.001644365393898046j),(1.0933552214496631+0.2665834535099771j)
382,5.384193,1.0,(-0.0018722022110012697-0.005138450059922948j),(-0.001108215139913452+0.0014507290228850723j),(0.7632004386177705+0.36323422153000645j)
383,5.391638,1.0,(0.0008821861889025605-0.005220054443071395j),(-0.0014862129457584791+0.0012494171717284037j),(0.42389987344861996+0.4603192244731027j)
384,5.399073,1.0,(0.0036498327194769337-0.005281758028207387j),(-0.0018598098615177265+0.0010415309322253056j),(0.07726129442246463+0.5573372195055961j)
385,5.406499,1.0,(0.006416051796584077-0.005323330328444144j),(-0.0022271268313412244+0.0008281740444944701j),(-0.274890391717078+0.6537909982861606j)
386,5.413917,1.0,(0.009166073348866377-0.0053445788728431j),(-0.002586296552802996+0.0006104759245664659j),(-0.6306738595983252+0.7491703124453708j)
387,5.421323,1.0,(0.011883276629711857-0.005345357006249569j),(-0.0029352325052116037+0.00038973513147869305j),(-0.9879188289956735+0.8428920129507753j)
388,5.428721,1.0,(0.014554059075782031-0.005325604333184623j),(-0.00327226304764279+0.0001670304010556508j),(-1.3448047630698994+0.9344698809361472j)
389,5.43611,1.0,(0.01716310837796277-0.005285283145132237j),(-0.003595515252799119-5.640663319121143e-05j),(-1.6992408657245432+1.0233501319699194j)
390,5.44349,1.0,(0.01969572510310579-0.005224421835766931j),(-0.003903211767276715-0.0002793674956251873j),(-2.0491718204360723+1.1089877490060587j)
391,5.45086,1.0,(0.022137175150221768-0.005143095873301415j),(-0.0041935961971700806-0.0005006240591956468j),(-2.39248814999099+1.190830067005688j)
392,5.45822,1.0,(0.024473497904471096-0.005041431702169404j),(-0.004465024089929403-0.0007189855890754026j),(-2.7271399594092136+1.2683373103347153j)
393,5.465572,1.0,(0.026691762294252547-0.004919571087249823j),(-0.004715991243834729-0.0009333409266507859j),(-3.0511832371211507+1.3410002535308805j)
394,5.472915,1.0,(0.0287786299516351-0.004777714587505784j),(-0.004944965888557708-0.0011425133543258633j),(-3.3625648603483422+1.4082824809530674j)
395,5.480248,1.0,(0.030721443813455866-0.004616137568105126j),(-0.005150519844065556-0.0013453576819720421j),(-3.659283461989382+1.4696626377672264j)
396,5.487572,1.0,(0.03250876349329758-0.004435095579418029j),(-0.005331383159153225-0.0015408248166648303j),(-3.939471418069452+1.5246527726568342j)
397,5.494887,1.0,(0.03412961569603638-0.0042349028653634j),(-0.005486359675520773-0.0017278771313582095j),(-4.201284553207508+1.5727701265638654j)
398,5.502194,1.0,(0.03557400618993821-0.004015877830504954j),(-0.0056143826669672455-0.0019055501696775366j),(-4.442985372106047+1.613558884845733j)
399,5.509491,1.0,(0.03683222808983752-0.0037784636299215703j),(-0.005714453857186496-0.002072861051691908j),(-4.662825809813481+1.6465694881099822j)
400,5.516779,1.0,(0.037896124228231055-0.003523028840806056j),(-0.005785757662245143-0.002228959320640892j),(-4.859255175474967+1.6713907531452343j)
401,5.524059,1.0,(0.03875837639666965-0.003249993686481287j),(-0.005827591823301043-0.0023730521843771902j),(-5.030820584185402+1.68764143500887j)
402,5.531329,1.0,(0.03941237114102893-0.0029598891862301214j),(-0.005839377432419698-0.0025043570008756186j),(-5.176115160103756+1.6949588964123303j)
403,5.538591,1.0,(0.039852945224339555-0.0026531451576827484j),(-0.005820690950961057-0.0026222388219078823j),(-5.293947169184424+1.6930256362842515j)
404,5.545843,1.0,(0.04007577628539392-0.002330368532282577j),(-0.0057712549575073295-0.0027260703507766236j),(-5.383190187623888+1.681551973050823j)
405,5.553087,1.0,(0.040077813564951326-0.001992021408136995j),(-0.005690924830574699-0.0028153654310757803j),(-5.442914495312111+1.6602876053920541j)
406,5.560323,1.0,(0.03985703156746212-0.0016386906148657125j),(-0.00557970156914315-0.002889684489401063j),(-5.472310066728261+1.629020578006831j)
407,5.56755,1.0,(0.039412644685853176-0.001271035633148411j),(-0.00543776597206965-0.0029486655505287012j),(-5.470723413887222+1.5875881425421947j)
408,5.574768,1.0,(0.03874508558793316-0.0008897094912194152j),(-0.005265443775249275-0.0029920454680778972j),(-5.437678119249161+1.5358691252422596j)
409,5.581977,1.0,(0.03785597825483242-0.000495378931058013j),(-0.005063212077125649-0.0030196513622922395j),(-5.372864781977098+1.473789665206486j)
410,5.589177,1.0,(0.03674814611131986-8.877279756193781e-05j),(-0.004831704379822843-0.0030313964080068475j),(-5.27615144788041+1.4013263281566535j)
411,5.596369,1.0,(0.03542541788383321+0.00032941788371971235j),(-0.004571669935976883-0.003027282041734321j),(-5.147562019496929+1.31849168520037j)
412,5.603552,1.0,(0.03389313039932519+0.0007583514060342693j),(-0.004284077901322983-0.003007400666528564j),(-4.987329332524466+1.2253746991417578j)
413,5.610727,1.0,(0.03215740945515437+0.0011972498949117498j),(-0.003969971395131148-0.002971925329211224j),(-4.795831364030434+1.1220915412199797j)
414,5.617894,1.0,(0.03022569607568089+0.001645224842403281j),(-0.0036305759369332216-0.002921117447293705j),(-4.57364434051147+1.008825821446206j)
415,5.625052,1.0,(0.028106872792719343+0.0021013109433593237j),(-0.0032673123112257983-0.002855336302902454j),(-4.321560092048334+0.8858308969187662j)
416,5.632201,1.0,(0.02581065702558355+0.002564487401430695j),(-0.0028816973992839756-0.0027750170455979493j),(-4.040533537715776+0.7534114524937724j)
417,5.639342,1.0,(0.023347469086116953+0.0030338093311139667j),(-0.002475323975911071-0.002680665758769258j),(-3.7316444469538625+0.6119010181357891j)
418,5.646475,1.0,(0.020729021017784083+0.0035081580971325784j),(-0.002049962917448486-0.002572870621304173j),(-3.396189016258835+0.46171126487591674j)
419,5.653599,1.0,(0.017968350008284978+0.003986307134482486j),(-0.0016075674969008489-0.0024523145195744387j),(-3.035681336511773+0.3033371011117716j)
420,5.660715,1.0,(0.015078656105003847+0.004467070498422302j),(-0.001150085229851589-0.0023197159916541416j),(-2.651709281730471+0.13728695854097878j)
421,5.667822,1.0,(0.01207475589822015+0.004949088648516254j),(-0.0006796976129018683-0.00217589684276601j),(-2.246118334833214-0.035830061755423304j)
422,5.674922,1.0,(0.008970948925791871+0.005431086398971363j),(-0.00019848226392032444-0.0020216763058384917j),(-1.8207390193342894-0.21541473995555072j)
423,5.682014,1.0,(0.005783500316201055+0.005911528683678698j),(0.0002911936883729363-0.0018579894349153422j),(-1.377712803064929-0.40074212807303045j)
424,5.689096,1.0,(0.0025298169013703202+0.006388723370204764j),(0.0007868080451179644-0.0016858522675339373j),(-0.9193933552915388-0.5910007459235037j)
425,5.696171,1.0,(-0.0007744738796802046+0.006861209019210153j),(0.0012861211617123409-0.0015062014804136487j),(-0.44793614758540423-0.7854533561222224j)
426,5.703238,1.0,(-0.004111433475736523+0.007327177801332603j),(0.0017865519880709045-0.0013201063967749115j),(0.03413420953049602-0.9832103759676352j)
427,5.710296,1.0,(-0.007462760055650234+0.0077847162369074j),(0.002285473953933684-0.0011286710716866461j),(0.5241861820977299-1.1833223878681132j)
428,5.717347,1.0,(-0.010811279007099254+0.008232009663382235j),(0.0027804335815775644-0.0009329400449085576j),(1.019706618579952-1.384879329335919j)
429,5.724389,1.0,(-0.01413773837634471+0.00866688111884697j),(0.003268672953880714-0.0007340849746477878j),(1.5178280690803518-1.5868079195999714j)
430,5.731423,1.0,(-0.01742420357566433+0.009087241229601724j),(0.0037476310419744395-0.0005332021842330817j),(2.015830210879311-1.7880785618451123j)
431,5.738449,1.0,(-0.020652284859775494+0.009490834275032303j),(0.0042146785005172365-0.0003314179687419881j),(2.510878364096224-1.9875886042156405j)
432,5.745468,1.0,(-0.023804113001271828+0.009875358416811792j),(0.004667259098847177-0.00012982312481139792j),(3.000173513053015-2.1842290177106105j)
433,5.752477,1.0,(-0.026860252089839085+0.010238172110641257j),(0.005102592082807424+7.039009459515369e-05j),(3.4806217563824724-2.3767397451079453j)
434,5.75948,1.0,(-0.02980461823161334+0.010576924671939356j),(0.005518368476058196+0.00026825167972097954j),(3.94961272904833-2.564029411988429j)
435,5.766474,1.0,(-0.03261851426954995+0.010888800054241745j),(0.005911905995099994+0.00046261929932061544j),(4.404076942532637-2.7447834779214335j)
436,5.773461,1.0,(-0.03528579145259229+0.011171108044600331j),(0.0062808772071456095+0.0006525303781302219j),(4.841304905452513-2.917800566950447j)
437,5.78044,1.0,(-0.03778968259192722+0.011420952052037874j),(0.006622864558178091+0.0008369796772600156j),(5.258445723606728-3.081784020982018j)
438,5.78741,1.0,(-0.040114190538295014+0.011635363297267085j),(0.00693555370525179+0.0010150170805304259j),(5.652725891023003-3.235430950448767j)
439,5.794373,1.0,(-0.04224507456999393+0.011811372041934574j),(0.007216870497939598+0.001185825848906902j),(6.021621502768889-3.3774949885028915j)
440,5.801329,1.0,(-0.044168227177190565+0.011945875671021025j),(0.007464750285755467+0.001348600677718942j),(6.362590107094564-3.5066803020030743j)
441,5.808277,1.0,(-0.045870211976959716+0.01203570183402074j),(0.007677229497205743+0.0015025817391850719j),(6.673157184682823-3.6216835053400933j)
442,5.815216,1.0,(-0.04733880696315871+0.01207763818900785j),(0.007852505838708057+0.0016470933721678006j),(6.951004627402138-3.7212125929522912j)
443,5.822149,1.0,(-0.04856365428248009+0.01206846213206416j),(0.007989018735497096+0.001781620636137928j),(7.194112732414121-3.804052066239298j)
444,5.829073,1.0,(-0.04953441424866358+0.012004927554059045j),(0.008085238457619067+0.0019056144499690264j),(7.400401621671908-3.8689341988625103j)
445,5.835989,1.0,(-0.05024283471246168+0.01188377402619613j),(0.008139899778631396+0.0020186973103543913j),(7.56812766869339-3.9146680100556828j)
446,5.842899,1.0,(-0.05068185240930856+0.011701708965945367j),(0.008151897207016584+0.0021205941443810817j),(7.695732341267549-3.9400993754428066j)
447,5.8498,1.0,(-0.05084545535349638+0.011455600592493297j),(0.00812030846913865+0.002211053250917812j),(7.781769885228349-3.9441004753542384j)
448,5.856694,1.0,(-0.050729426962026807+0.011142233850859315j),(0.008044422630612997+0.002289995416322168j),(7.825113449862611-3.9256079486028725j)
449,5.863581,1.0,(-0.05033083004431711+0.010758530912368608j),(0.00792372907516815+0.0023574113301369154j),(7.824820621512452-3.883617585739106j)
450,5.87046,1.0,(-0.04964840447800211+0.010301583210885609j),(0.007757964831356431+0.002413387759696606j),(7.7802050655618284-3.8172033721724627j)
451,5.877331,1.0,(-0.0486825000923523+0.009768573932354438j),(0.007547090475188223+0.002458127053161708j),(7.69084914967011-3.7255126894511923j)
452,5.884195,1.0,(-0.04743482695258227+0.00915680647372854j),(0.007291255807748509+0.0024919334893174j),(7.556575322911203-3.6077747745326114j)
453,5.891051,1.0,(-0.04590907643277086+0.008463884646442906j),(0.006990919342668137+0.0025152061993607617j),(7.377507073243813-3.4633315097568222j)
454,5.897901,1.0,(-0.04410989229695527+0.007687386969013541j),(0.006646647688935975+0.0025284458110710504j),(7.153970327605765-3.2915734428520977j)
455,5.904743,1.0,(-0.04204452611610569+0.00682558760366034j),(0.006259445043037252+0.0025322380473879534j),(6.886688260358816-3.0920973912775027j)
456,5.911577,1.0,(-0.03972150624192976+0.00587685969151817j),(0.005830481518361984+0.002527268594422409j),(6.576628131352959-2.8645796240346337j)
457,5.918404,1.0,(-0.037150540336706665+0.004839797639149286j),(0.005361105906933664+0.002514300091056088j),(6.224984123476412-2.6087992565199976j)
458,5.925223,1.0,(-0.03434369388584765+0.0037136616630568577j),(0.004853048974507401+0.00249417812625583j),(5.8333371796811795-2.324742941889365j)
459,5.932036,1.0,(-0.0313133631674033+0.0024976621065699216j),(0.004308066853497938+0.0024678059394326922j),(5.4033808019132845-2.012424345662134j)
460,5.93884,1.0,(-0.028075689197040666+0.0011923622551306258j),(0.00372855894040673+0.002436169365596043j),(4.937400017588546-1.672243333202205j)
461,5.945638,1.0,(-0.024645543782080705-0.0002022524087447473j),(0.00311667534533027+0.0024002795190380425j),(4.437561599819825-1.3044828366902703j)
462,5.952429,1.0,(-0.021041067144162942-0.0016848577722313241j),(0.002475136190688632+0.0023612033504291337j),(3.9065647505399-0.9098017928366204j)
463,5.959213,1.0,(-0.017281324927391536-0.003253724839353733j),(0.001806812399621656+0.0023200370340903833j),(3.34730107804459-0.48899221347545124j)
464,5.965988,1.0,(-0.013387812954913146-0.00490592697365946j),(0.0011150101902550125+0.002277903121129277j),(2.763083290453149-0.04318370270097016j)
465,5.972758,1.0,(-0.009379759755654152-0.006639294460255831j),(0.0004026366080049368+0.00223589076017114j),(2.1569358334422475+0.4266891681588804j)
466,5.979519,1.0,(-0.005282140795718211-0.008448892692318256j),(-0.0003263666669164237+0.002195127312423774j),(1.5327994989661073+0.9189393446813781j)
467,5.986274,1.0,(-0.0011167284865391221-0.010330792008423517j),(-0.0010686058906696932+0.002156672162415467j),(0.8941763085078114+1.4321515418879613j)
468,5.993021,1.0,(0.003090795952406723-0.012278851808901044j),(-0.0018199642847043116+0.002121571187000005j),(0.24521051293738041+1.9643218658995067j)
469,5.999763,1.0,(0.007317169259984595-0.01428745005938018j),(-0.0025767171556279785+0.0020907847890244847j),(-0.41028582156043547+2.513602459945366j)
470,6.006495,1.0,(0.01153354730750481-0.016347674302086102j),(-0.0033340976463740075+0.0020652368309170745j),(-1.067601840280767+3.0772657213432004j)
471,6.013222,1.0,(0.015716927787870594-0.018452635463380246j),(-0.00408833181183391+0.0020457153336543767j),(-1.722901547776921+3.653170430791144j)
472,6.019941,1.0,(0.019839085019135165-0.02059198823277666j),(-0.00483464349184433+0.002032926172237717j),(-2.3715079653686635+4.2382648718756535j)
473,6.026654,1.0,(0.023874795349501696-0.022755947634446532j),(-0.005568730609104475+0.0020274381134377474j),(-3.009195464985803+4.8296931289804945j)
474,6.033359,1.0,(0.027796567785989608-0.0249323802124575j),(-0.006285794446868825+0.002029675610280561j),(-3.63136382053748+5.424007104567507j)
475,6.040058,1.0,(0.03157956295127136-0.027109410451385166j),(-0.006981436720696209+0.0020399037737956456j),(-4.233824584217741+6.0178857332961355j)
476,6.046749,1.0,(0.0351972226320353-0.029272810683135548j),(-0.007650842159869803+0.0020582028583358337j),(-4.812113457336428+6.607425029319133j)
477,6.053435,1.0,(0.03862633793863769-0.03140892615751653j),(-0.00828971535957174+0.002084475372867994j),(-5.3623027284001274+7.188952264315183j)
478,6.060112,1.0,(0.041841177972160006-0.033500861282197154j),(-0.008893165729556202+0.0021183866992278656j),(-5.8800737234972695+7.757973449590491j)
479,6.066783,1.0,(0.04482061110251347-0.035533003866376006j),(-0.009457051492538133+0.0021594179030465705j),(-6.361862864980008+8.31042783613914j)
480,6.073447,1.0,(0.04754301397370896-0.03748751529252796j),(-0.009977001751859274+0.0022067928076463282j),(-6.804049401281986+8.841728977640283j)
481,6.080104,1.0,(0.04998884433574182-0.039346114466382864j),(-0.010448910992010414+0.002259513056541381j),(-7.2033831674885045+9.347251591433734j)
482,6.086754,1.0,(0.05214053144753496-0.041089737292106535j),(-0.010868893874446629+0.002316325770635664j),(-7.556966759027366+9.82224225285717j)
483,6.093399,1.0,(0.05398303691448319-0.04269921270360928j),(-0.011233424489809959+0.002375762517252926j),(-7.862362505293582+10.262004450569963j)
484,6.100036,1.0,(0.05550231136529655-0.04415361814125227j),(-0.011538997504673123+0.0024360555901040684j),(-8.117334042555857+10.661449879192045j)
485,6.106665,1.0,(0.056687826817521374-0.0454325762057504j),(-0.011782653440149393+0.002495233321922263j),(-8.320274203343962+11.015721045665218j)
486,6.113289,1.0,(0.0575322108108421-0.04651603157545766j),(-0.011961896405234327+0.0025511187448715653j),(-8.470153976451158+11.320126550119035j)
487,6.119906,1.0,(0.05803007144983369-0.047383106598882216j),(-0.012074475380106867+0.0026012868040909518j),(-8.566322734383819+11.569817011614486j)
488,6.126516,1.0,(0.058179558668831385-0.0480136122416704j),(-0.012118696774094679+0.0026431327378705826j),(-8.608770923056806+11.760196382740773j)
489,6.13312,1.0,(0.05798203992137771-0.04838797446901335j),(-0.012093372264613562+0.0026738871397813603j),(-8.598081043138412+11.886890304835234j)
490,6.139717,1.0,(0.057442207651921554-0.048487348367524406j),(-0.011997860128331381+0.002690641878044014j),(-8.535437298223638+11.945754217477152j)
491,6.146307,1.0,(0.05656815295167642-0.04829419715975866j),(-0.011832104484585076+0.002690404673766606j),(-8.422640890594094+11.933026260450209j)
492,6.152891,1.0,(0.055371339258327296-0.04779230758969079j),(-0.011596635527933302+0.00267011498270814j),(-8.262104148650671+11.845317825167648j)
493,6.159467,1.0,(0.05386708124515395-0.04696760408140692j),(-0.01129271411664657+0.0026267326983687314j),(-8.056901270827787+11.6797868163936j)
494,6.166038,1.0,(0.05207310700630347-0.04580754162888828j),(-0.010922044418071082+0.0025572271035816073j),(-7.810571524230099+11.434011989329186j)
495,6.172601,1.0,(0.05001168606221722-0.04430298079616509j),(-0.010487276727411954+0.0024587374530618132j),(-7.527382370348921+11.10639150738956j)
496,6.17916,1.0,(0.047706175343613114-0.04244614353815494j),(-0.009991291036040736+0.002328475052127232j),(-7.211853271757475+10.695686415636548j)
497,6.18571,1.0,(0.04518580493123571-0.04023472072457095j),(-0.009438265874725474+0.0021640413232920388j),(-6.869375653674355+10.201925954117119j)
498,6.192255,1.0,(0.04247908129513872-0.037667316181609116j),(-0.008832313188516929+0.0019631670401707357j),(-6.5052971859845625+9.625378905682457j)
499,6.198793,1.0,(0.039618920053585964-0.03474815247625887j),(-0.008178631341533016+0.0017240895338787822j),(-6.125581349715128+8.967599250738733j)
500,6.205325,1.0,(0.03663878255260699-0.031484305295014246j),(-0.007482702440285691+0.0014453954303042034j),(-5.736258623641822+8.230787519960723j)
501,6.21185,1.0,(0.033574364438439704-0.027887934381584108j),(-0.006750720629825446+0.0011262459969983052j),(-5.3436163601497855+7.41827864388276j)
502,6.218369,1.0,(0.03046111891905074-0.023974377342593025j),(-0.005989080696417261+0.0007662644016126088j),(-4.953829371156264+6.534103878079986j)
503,6.224881,1.0,(0.027335724210456977-0.019764429207153447j),(-0.00520476875712306+0.0003657794362865545j),(-4.573114999445376+5.583483567358854j)
504,6.231388,1.0,(0.02423306070157561-0.015281154080172183j),(-0.004404673110984466-7.442994099573683e-05j),(-4.207311361223254+4.572098691688043j)
505,6.237886,1.0,(0.021189846265629354-0.010555908991508165j),(-0.0035965823192274397-0.0005525035340341151j),(-3.8622601342604854+3.5074361571072687j)
506,6.24438,1.0,(0.01823708567388437-0.005617533911584165j),(-0.002787244514099657-0.0010665478851328053j),(-3.5428953717936196+2.3963356196844514j)
507,6.250866,1.0,(0.015407790787952456-0.000505072688224131j),(-0.0019844765949711494-0.0016133104315150396j),(-3.254068398130285+1.2478512386693619j)
508,6.257348,1.0,(0.012728810819292013+0.004745352102066873j),(-0.0011949631372014525-0.002189523652016036j),(-2.9996262144774866+0.07028381112632975j)
509,6.263823,1.0,(0.010226827357027065+0.010089318040036835j),(-0.00042598722156453534-0.0027906830419199783j),(-2.7829873206850877-1.1262991128661928j)
510,6.270291,1.0,(0.007923625661743844+0.01548255109169403j),(0.0003159045383884523-0.0034119448189826517j),(-2.606636662496836-2.3319682354859568j)
511,6.276752,1.0,(0.00583698268619563+0.020879217473909285j),(0.001024641765426041-0.004047938275628435j),(-2.472196423358247-3.5365459728645834j)
512,6.283209,1.0,(0.0039796618431595775+0.026234971441895065j),(0.0016950088429238707-0.004693133980884753j),(-2.3803729823340873-4.730290802161346j)
513,6.289658,1.0,(0.0023620876989992176+0.031499438098135095j),(0.0023216920220594825-0.005340944266403836j),(-2.331076342174908-5.902211476125989j)
514,6.296101,1.0,(0.0009884713367267115+0.036627632342007325j),(0.002900701064484349-0.005985101803830138j),(-2.323233709492985-7.042611502508603j)
515,6.302539,1.0,(-0.00014102717501411686+0.04157481230611662j),(0.003428668430626607-0.006619074558311332j),(-2.354936110649375-8.141928488386213j)
516,6.308969,1.0,(-0.0010298637451846909+0.046294923639712326j),(0.00390268197420449-0.007235868663334691j),(-2.4234385796768927-9.190389289997048j)
517,6.315394,1.0,(-0.0016866265239907094+0.050748984179193386j),(0.004321112066986708-0.007829135905276641j),(-2.5252738770581886-10.179845243756747j)
518,6.321813,1.0,(-0.0021229999580734903+0.05489798797554105j),(0.004682804900107092-0.008392298616669581j),(-2.65628646365259-11.102194448797967j)
519,6.328227,1.0,(-0.0023543584261459137+0.05870774671184392j),(0.004987522363388473-0.008919208979740495j),(-2.81176722815668-11.950439622302135j)
520,6.334633,1.0,(-0.002398907375107983+0.06214589826829822j),(0.0052355988781019654-0.009403786317089444j),(-2.9864476181949904-12.718000848177923j)
521,6.341034,1.0,(-0.002277469524031476+0.06518768160486631j),(0.005428330756375447-0.009840858707120233j),(-3.174865690936504-13.399998883593739j)
522,6.347428,1.0,(-0.0020128467410459516+0.06781046959205646j),(0.005567485454381127-0.010225437820168643j),(-3.3711852354972214-13.992001297901172j)
523,6.353817,1.0,(-0.0016291090745553273+0.0699980650342003j),(0.005655503807445658-0.010553376616976804j),(-3.56958805636208-14.490988056697203j)
524,6.3602,1.0,(-0.0011513221184835264+0.07173788589257744j),(0.005695267819452218-0.010821002484990882j),(-3.7641712517639014-14.894694981176155j)
525,6.366576,1.0,(-0.0006050087947105382+0.07302245502455774j),(0.005690120873273993-0.011025369225932368j),(-3.9491483636813562-15.201936140421903j)
526,6.372947,1.0,(-1.5155506134916408e-05+0.07384971569910982j),(0.0056437310690631605-0.011164355863562353j),(-4.119064423042568-15.41266981028982j)
527,6.379311,1.0,(0.0005933689068245442+0.07422149985475228j),(0.005560063248206082-0.011236456460379332j),(-4.268650994993673-15.527630630445191j)
528,6.38567,1.0,(0.0011972510776619813+0.07414433323817253j),(0.005443201854363895-0.011240957385715154j),(-4.393165793740423-15.548537010501072j)
529,6.392023,1.0,(0.0017742616025837846+0.07362859358140483j),(0.005297375185391664-0.011177820199199827j),(-4.4882618213723-15.477863610654245j)
530,6.39837,1.0,(0.0023040177329175433+0.07268867764980295j),(0.005126833756845269-0.01104773690904005j),(-4.5501524425745385-15.318881323479257j)
531,6.404711,1.0,(0.002768137712394356+0.07134215707216725j),(0.004935781272823652-0.010852030329546706j),(-4.575629845453006-15.075490348885205j)
532,6.411045,1.0,(0.0031504346903814123+0.06961006848129557j),(0.004728352736252682-0.010592707760013033j),(-4.5621076624214645-14.752250039051514j)
533,6.417374,1.0,(0.0034372266989841356+0.06751507996306955j),(0.004508429362594914-0.01027220344108833j),(-4.507614449372605-14.354033064740294j)
534,6.423698,1.0,(0.003617101710749124+0.06508253093642001j),(0.00427975573490663-0.00989352864176998j),(-4.410797477379051-13.886198277069182j)
535,6.430016,1.0,(0.0036811515498672053+0.06234003573569599j),(0.0040458743179290465-0.009460230359182177j),(-4.270963395057585-13.354519110724254j)
536,6.436327,1.0,(0.0036230224708291947+0.05931676706849634j),(0.0038100610242471624-0.008976286409187812j),(-4.088062048752957-12.765043565982303j)
537,6.442633,1.0,(0.003438769558068968+0.05604152126425354j),(0.0035751876428853427-0.008445785114697447j),(-3.8625480394237526-12.123705936335105j)
538,6.448934,1.0,(0.0031267260220013745+0.05254466936252272j),(0.003343901040820883-0.007873235243981062j),(-3.595471974179625-11.436705394841653j)
539,6.455227,1.0,(0.0026877361972332467+0.04885862573561265j),(0.0031186290108460163-0.007263653345651402j),(-3.288572746221076-10.710609576977905j)
540,6.461517,1.0,(0.002124117921281197+0.04501134677168051j),(0.0029012102446556755-0.00662146999324946j),(-2.9436745758950096-9.951060019891257j)
541,6.4678,1.0,(0.0014408775164595625+0.04103576356727725j),(0.0026934695732546247-0.005952096231360891j),(-2.5635061055393793-9.164646568101679j)
542,6.474077,1.0,(0.000644333830331733+0.03696144852941529j),(0.002496754594867633-0.005260521618946676j),(-2.150923994153778-8.357256611113446j)
543,6.480349,1.0,(-0.000257676515279451+0.0328171346374349j),(0.002312115195468682-0.00455172290564163j),(-1.7091069317105099-7.534580807793288j)
544,6.486614,1.0,(-0.0012555260916327854+0.028632661156928436j),(0.0021404044455027678-0.0038309865861575615j),(-1.2417335898443569-6.702500301564112j)
545,6.492875,1.0,(-0.0023391918657478276+0.024433487751720863j),(0.001982068309598492-0.003102955286953222j),(-0.7523520558052739-5.866000370315989j)
546,6.499129,1.0,(-0.0034966993765386278+0.020247829228912585j),(0.0018374595347515758-0.0023728456226034846j),(-0.24515340693372162-5.030597309983178j)
547,6.505377,1.0,(-0.004715968969575476+0.016099906400782318j),(0.001706596025443271-0.00164526828938172j),(0.27584036933875783-4.200995883862751j)
548,6.511621,1.0,(-0.005984579527250476+0.012011886005125415j),(0.001589276479647982-0.0009245468572314944j),(0.8066117238327112-3.381478406105421j)
549,6.517859,1.0,(-0.007288937775892192+0.0080070284233491j),(0.0014851946680970196-0.00021526138297854223j),(1.342764582283255-2.576543862295509j)
550,6.524091,1.0,(-0.008615585476782844+0.004105717318890849j),(0.0013938307451491026+0.0004784609227946967j),(1.8800633679427985-1.7901133861753535j)
551,6.530317,1.0,(-0.00995104202860179+0.0003266953805641671j),(0.001314527632525081+0.0011527426491322167j),(2.414318532262421-1.0257845547191253j)
552,6.536538,1.0,(-0.011282135319395136-0.0033135052298712015j),(0.0012464947323232577+0.0018040683145759987j),(2.9415021759875164-0.2867176888967059j)
553,6.542753,1.0,(-0.012595495489134152-0.006798781320918355j),(0.001188865115225481+0.002428977730101429j),(3.4575268332707947+0.4240007939851055j)
554,6.548964,1.0,(-0.013878782873692357-0.01011639847669403j),(0.0011406675491583093+0.0030246020742696654j),(3.958700877057262+1.103947997549424j)
555,6.555168,1.0,(-0.015119063271980768-0.013252531043084582j),(0.0011009050396099+0.0035878712415148254j),(4.441094157497104+1.750455905257632j)
556,6.561366,1.0,(-0.016304886163490566-0.016197189108835882j),(0.001068510595770664+0.004116412679214089j),(4.901311549607382+2.361612980095997j)
557,6.56756,1.0,(-0.017425621085778265-0.018942244580998416j),(0.0010423935458496799+0.0046081989151333215j),(5.336233027939962+2.9358666483106615j)
558,6.573748,1.0,(-0.01847064408462345-0.021479283479102683j),(0.0010214715638006302+0.0050611738051301244j),(5.742688308254053+3.471569358786734j)
559,6.579931,1.0,(-0.019430746100554144-0.02380280451534215j),(0.0010046569807878264+0.005473830487218709j),(6.117982208260682+3.967639559116371j)
560,6.586107,1.0,(-0.02029710559567049-0.025907556419543017j),(0.0009908858098572522+0.005844742551640029j),(6.45950512647857+4.4230112413011895j)
561,6.592279,1.0,(-0.021062603259199748-0.027791480842704153j),(0.000979120441555727+0.006173090993883976j),(6.76521827035479+4.837254070851382j)
