,omega_0 [rad/s],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
375,5.331809,1.0,(-0.024719608827472615-0.018862010057904485j),(0.0005511297555606349+0.00401926261877389j),(4.030438871215554+1.7136976551928922j)
376,5.339321,1.0,(-0.023235585002936012-0.01873575275573363j),(0.0002797670801749717+0.003944971304847136j),(3.89644257915896+1.7305424076169198j)
377,5.346824,1.0,(-0.02163173366972234-0.01857424596897196j),(1.4537510383563984e-06+0.0038549770191173716j),(3.742972194143167+1.747372467750528j)
378,5.354317,1.0,(-0.01991835785278328-0.01837728115376095j),(-0.0002822169508389726+0.0037498695238988126j),(3.57093902735641+1.7639189867541654j)
379,5.3618,1.0,(-0.01810620017106332-0.0181446296401141j),(-0.0005696387009930809+0.003630295490672397j),(3.381351064916143+1.7798849293765793j)
380,5.369274,1.0,(-0.01620632548746403-0.017876052494730326j),(-0.0008591991271105432+0.0034969450538231963j),(3.1752924918555987+1.7949483909170263j)
381,5.376738,1.0,(-0.01423080657139797-0.017571382175480724j),(-0.0011491728367203475+0.003350603168001444j),(2.95400327072989+1.8087538783203487j)
382,5.384193,1.0,(-0.01219167335505451-0.01723038878403217j),(-0.0014378829349028896+0.003192070164178638j),(2.718764132043502+1.820925909467706j)
383,5.391638,1.0,(-0.010101890417387184-0.01685295703509744j),(-0.0017235553891858852+0.0030222381376424604j),(2.4710069625685795+1.831061883468756j)
384,5.399073,1.0,(-0.007974476009314398-0.016438946197103486j),(-0.0020044459263344524+0.0028420282886030377j),(2.2122196432260646+1.838736676214629j)
385,5.406499,1.0,(-0.005822434185605056-0.015988197209358696j),(-0.002278842507363143+0.002652374107531128j),(1.9439284441655942+1.8435101826842137j)
386,5.413917,1.0,(-0.0036589482596235206-0.015500557459930843j),(-0.0025450382300268495+0.002454240936087762j),(1.6677255379939093+1.8449226746249017j)
387,5.421323,1.0,(-0.0014987811793662049-0.014976256911257755j),(-0.0028011643334919143+0.0022487619060845877j),(1.3854537126903694+1.8425007378336091j)
388,5.428721,1.0,(0.0006455809458783008-0.01441504793230109j),(-0.003045660217384721+0.0020368794669008766j),(1.0987044040034328+1.8357619267787295j)
389,5.43611,1.0,(0.002760213654780623-0.013817043047550067j),(-0.003276820906395227+0.001819688766896204j),(0.8093037369990723+1.824215464340981j)
390,5.44349,1.0,(0.004831592102769736-0.013182374579537269j),(-0.003493018526326866+0.001598276497847908j),(0.5190691820394309+1.807366306350072j)
391,5.45086,1.0,(0.006846085954400186-0.012511311648457705j),(-0.003692653261815714+0.001373763871072266j),(0.22988517528044344+1.784723789134987j)
392,5.45822,1.0,(0.008790629727088743-0.011804133698299782j),(-0.003874218925510548+0.0011472502470413221j),(-0.05639482552650127+1.7557980767224242j)
393,5.465572,1.0,(0.010652963292520067-0.011060991514183837j),(-0.004036320165148438+0.0009197666953024129j),(-0.3379908459621023+1.7201007215907334j)
394,5.472915,1.0,(0.012420442342623291-0.01028239465560192j),(-0.004177567332653425+0.0006924292016330119j),(-0.6130131358318293+1.6771632191346209j)
395,5.480248,1.0,(0.014080951894644497-0.009468983161021977j),(-0.004296668307891388+0.000466341842825838j),(-0.8795981001544722+1.626536970630894j)
396,5.487572,1.0,(0.01562338102216234-0.00862126381192921j),(-0.004392462798003688+0.00024252448792294178j),(-1.135984411242995+1.5677818532116268j)
397,5.494887,1.0,(0.01703699940317607-0.007739958073748333j),(-0.004463872584352363+2.2005333060815327e-05j),(-1.380417086866144+1.5004854442245732j)
398,5.502194,1.0,(0.018311910409646616-0.006825768435882359j),(-0.0045099355043393-0.00019424789430882614j),(-1.6112237640943503+1.4242541405723075j)
399,5.509491,1.0,(0.019438457095365253-0.005879891530941722j),(-0.004529789375807821-0.00040521402653291913j),(-1.8267036087468091+1.338757591411484j)
400,5.516779,1.0,(0.020408334641121722-0.004903258557340596j),(-0.004522719432453423-0.0006100010470479187j),(-2.0253260276513383+1.2436684646854852j)
401,5.524059,1.0,(0.02121399910797305-0.0038969284736293623j),(-0.0044881244270059475-0.0008077592442776977j),(-2.2056395473740555+1.1386986694563475j)
402,5.531329,1.0,(0.02184852544496551-0.0028624759794158502j),(-0.004425557967476696-0.0009976075046079613j),(-2.3662137084145667+1.0236426594779238j)
403,5.538591,1.0,(0.02230632911103202-0.001801067305692045j),(-0.004334687164188609-0.0011788246950397083j),(-2.5058198502341993+0.8982863645312131j)
404,5.545843,1.0,(0.022582570059981003-0.0007145668045655366j),(-0.004215367188832682-0.0013506455898135619j),(-2.6232646345086303+0.7625278244076644j)
405,5.553087,1.0,(0.02267363594260558+0.0003956297527288616j),(-0.004067547369220593-0.0015124646900752394j),(-2.717546844304938+0.6162493617945648j)
406,5.560323,1.0,(0.022576860303032235+0.0015276834006866288j),(-0.0038913459555373273-0.0016636886714529793j),(-2.787762211942049+0.45942345197772744j)
407,5.56755,1.0,(0.022290736029003336+0.0026794687867625964j),(-0.003687070889494627-0.0018037732371142825j),(-2.833140486338761+0.29210552819497654j)
408,5.574768,1.0,(0.021814934413245276+0.0038488762981006095j),(-0.0034551682162697705-0.001932267112668247j),(-2.8530773002587715+0.11439177160739306j)
409,5.581977,1.0,(0.021150269883626713+0.0050336717380625355j),(-0.0031962387135465163-0.0020487930363222223j),(-2.84712282022832-0.07355582555217965j)
410,5.589177,1.0,(0.020298725391315955+0.006231472924208344j),(-0.002911042502080382-0.0021530462594799103j),(-2.8149914105248275-0.27150880594339644j)
411,5.596369,1.0,(0.019263308445732107+0.007439948037716107j),(-0.0026004519827857665-0.002244809669732842j),(-2.7565538797803573-0.47920314051704566j)
412,5.603552,1.0,(0.018048440727721157+0.008656308414668428j),(-0.002265577291427334-0.0023239183199160397j),(-2.6718619329851627-0.6962468965170913j)
413,5.610727,1.0,(0.01665940590067883+0.009877968626089594j),(-0.0019075923955046484-0.0023903036473071314j),(-2.56112463138296-0.9222392408214526j)
414,5.617894,1.0,(0.015102766501615596+0.011102048571211423j),(-0.0015278642743356498-0.0024439616889359037j),(-2.4247339151109943-1.1566795311708946j)
415,5.625052,1.0,(0.013386462587242099+0.012325412802949872j),(-0.001127963407241413-0.002484960892635804j),(-2.2632792020778787-1.3989645447015195j)
416,5.632201,1.0,(0.011519343157623768+0.01354493165733215j),(-0.0007095528337336323-0.0025134524895939307j),(-2.0775208536905523-1.648446292473225j)
417,5.639342,1.0,(0.00951102470289707+0.01475759974061421j),(-0.00027436998919065956-0.0025296660403287007j),(-1.868355753655016-1.9044487883451993j)
418,5.646475,1.0,(0.007372392477044137+0.015960094934360926j),(0.00017566189763162688-0.002533892991673985j),(-1.6368842459998545-2.166191660668262j)
419,5.653599,1.0,(0.00511561193088058+0.017148857596551964j),(0.0006384329447617273-0.0025264984210702614j),(-1.384409837874917-2.432786894000439j)
420,5.660715,1.0,(0.0027531649196627173+0.018320554606218852j),(0.001111844511540517-0.0025079106401719913j),(-1.1123392731767223-2.7033544581102946j)
421,5.667822,1.0,(0.0002990467737322005+0.019471475418924453j),(0.0015935587498411524-0.002478627148739237j),(-0.8223094179197868-2.976878965290474j)
422,5.674922,1.0,(-0.0022330057001288843+0.020598277907266066j),(0.0020813467645243236-0.0024391895446185916j),(-0.5159934785897617-3.2523916264538135j)
423,5.682014,1.0,(-0.004827483026010843+0.02169709142381744j),(0.0025726861436931-0.002390206327365231j),(-0.19533107952120304-3.528753515297835j)
424,5.689096,1.0,(-0.007467818236643405+0.022763846926332647j),(0.0030649061759588257-0.002332351034265976j),(0.13754326027807978-3.8047273857203203j)
425,5.696171,1.0,(-0.010138741538279058+0.02379516456856738j),(0.0035556189386574777-0.002266300744138334j),(0.48059873770464534-4.079215771983157j)
426,5.703238,1.0,(-0.012822996137082786+0.024787025665929194j),(0.00404210127595369-0.00219280321141007j),(0.831501994032014-4.350920724173404j)
427,5.710296,1.0,(-0.015502950033380196+0.025735380353263636j),(0.0045215923369393805-0.002112643567286658j),(1.1878095139288563-4.618493440209871j)
428,5.717347,1.0,(-0.018161785605153868+0.026636557850779775j),(0.004991502878840997-0.0020265999790055585j),(1.5471347872843138-4.880661415499241j)
429,5.724389,1.0,(-0.020780984123406634+0.02748633512697544j),(0.005448960138946951-0.0019355192425392054j),(1.906809637131639-5.135961649134047j)
430,5.731423,1.0,(-0.02334303660937464+0.028280863290580553j),(0.005891287049422099-0.0018402255109051622j),(2.264251205423364-5.383013997156241j)
431,5.738449,1.0,(-0.025830073186128278+0.029016155559997023j),(0.006315752211046055-0.0017415631781670501j),(2.616778131364366-5.620369634492224j)
432,5.745468,1.0,(-0.028224646169151678+0.02968833055503087j),(0.006719701984691106-0.0016403615333453457j),(2.961723541738233-5.846593069467919j)
433,5.752477,1.0,(-0.030508170736971076+0.030293124426480272j),(0.007100300403203319-0.0015375030347466784j),(3.2962044442063596-6.060102615716109j)
434,5.75948,1.0,(-0.032664680628003685+0.030826935576838247j),(0.00745514507841423-0.0014337510060700945j),(3.617677001916617-6.259525937868721j)
435,5.766474,1.0,(-0.0346763898008004+0.03128560057640229j),(0.007781531908983225-0.0013299544381439774j),(3.92328566832405-6.443271831034591j)
436,5.773461,1.0,(-0.036527534005849856+0.031665343601057154j),(0.008077084646983684-0.0012268556074847886j),(4.210430562769659-6.609892666515035j)
437,5.78044,1.0,(-0.03820211514815844+0.03196225467332134j),(0.00833938379647355-0.0011252092461861956j),(4.476437633170648-6.757868625135616j)
438,5.78741,1.0,(-0.039684971500049016+0.03217252599934104j),(0.008566136304883275-0.0010257243084131843j),(4.71871675848329-6.885705519680492j)
439,5.794373,1.0,(-0.040962387323052935+0.03229247580101771j),(0.008755272160771264-0.0009290187784148712j),(4.934865923003628-6.99198067916908j)
440,5.801329,1.0,(-0.04202110022686201+0.03231843144161852j),(0.00890477534373614-0.000835681677860872j),(5.122519264168841-7.075254557428932j)
441,5.808277,1.0,(-0.04284870939795949+0.032246807066850826j),(0.009012767978833143-0.0007462559326983237j),(5.2794066307220024-7.134117900939337j)
442,5.815216,1.0,(-0.043434139492990374+0.03207416879819029j),(0.00907756237202033-0.0006612102584578256j),(5.4034294136232415-7.167208877606979j)
443,5.822149,1.0,(-0.04376775119616644+0.03179707472191907j),(0.00909767053772414-0.0005808929621155168j),(5.492708981355105-7.17323278569883j)
444,5.829073,1.0,(-0.04384079666343292+0.031412407130095917j),(0.009071759126285366-0.0005056446016143746j),(5.545453390346729-7.150934778575668j)
445,5.835989,1.0,(-0.04364622232531124+0.030917055609776117j),(0.008998720450565906-0.00043567371524771666j),(5.560136804103951-7.099128980488283j)
446,5.842899,1.0,(-0.043178137787096824+0.03030791182771613j),(0.008877609768470938-0.00037109500797681983j),(5.535411566928118-7.016675369011888j)
447,5.8498,1.0,(-0.04243248690432767+0.02958247000479134j),(0.008707788909125283-0.00031197840340892397j),(5.470171874336755-6.9025689979788165j)
448,5.856694,1.0,(-0.04140648531263949+0.028737981638011296j),(0.008488762463121104-0.00025825494424627435j),(5.363543339346276-6.755825007844897j)
449,5.863581,1.0,(-0.040099020804060956+0.027772068788569814j),(0.008220300759131553-0.00020977915527650975j),(5.214899218081901-6.575577675421707j)
450,5.87046,1.0,(-0.03851092665738499+0.02668275233128147j),(0.007902472561191864-0.00016631401030472244j),(5.02391282203041-6.361094489237418j)
451,5.877331,1.0,(-0.036644658626976655+0.0254682051298054j),(0.007535578510990643-0.00012751755753772254j),(4.790529409444803-6.1117306776768485j)
452,5.884195,1.0,(-0.03450403683480154+0.024126712197640173j),(0.007120112061362128-9.295013689666833e-05j),(4.514934676767869-5.826927301226858j)
453,5.891051,1.0,(-0.03209527243072999+0.02265720379318041j),(0.006656950788717514-6.208300031743585e-05j),(4.197684891988123-5.506318630649197j)
454,5.897901,1.0,(-0.029425278194545063+0.021058344767418937j),(0.006147036093886933-3.4287533157704216e-05j),(3.8395013714387636-5.149539363489857j)
455,5.904743,1.0,(-0.026504227518527268+0.019330065720534285j),(0.005591869985832686-8.862825129045708e-06j),(3.4416072114115486-4.756564589114498j)
456,5.911577,1.0,(-0.023343450388948556+0.01747230532147928j),(0.004993102195684111+1.49862491769391e-05j),(3.005456257411578-4.327430754034753j)
457,5.918404,1.0,(-0.019955462487463223+0.015485156589238762j),(0.004352560137707455+3.8131453787123605e-05j),(2.532732679404193-3.862270953280138j)
458,5.925223,1.0,(-0.016355508577844974+0.013369769983642782j),(0.003672530227319693+6.150932789703858e-05j),(2.0255698807863403-3.361516500611125j)
459,5.932036,1.0,(-0.012558933005959845+0.011126903347061415j),(0.0029552730790363153+8.612562281955704e-05j),(1.4861853985856825-2.8255574422536793j)
460,5.93884,1.0,(-0.008585494600147296+0.008759514333722957j),(0.0022038425942799236+0.00011302241298528416j),(0.9174897165942105-2.2553610254489906j)
461,5.945638,1.0,(-0.00445313247203917+0.006269160589937563j),(0.0014209157480090519+0.00014330487114213596j),(0.32220358861785914-1.651603704476999j)
462,5.952429,1.0,(-0.0001835789802798364+0.0036594462177795897j),(0.0006098616929761628+0.00017809009859424437j),(-0.29634060051793115-1.0154982032673785j)
463,5.959213,1.0,(0.0042005463665672855+0.0009343411253891246j),(-0.00022580341614689026+0.0002185183151013031j),(-0.934617159648227-0.3483863951436863j)
464,5.965988,1.0,(0.008673960053889571-0.0019005453625078061j),(-0.001082061310845254+0.0002657146465857832j),(-1.5886467672966582+0.34795358591777903j)
465,5.972758,1.0,(0.013214106590240467-0.004841315099561869j),(-0.0019554210245043093+0.00032083448775926997j),(-2.2547889896278956+1.0721356478205075j)
466,5.979519,1.0,(0.017791998996442317-0.007879769594771718j),(-0.0028411483481432433+0.00038494127490607043j),(-2.9284021168805223+1.8216937055863514j)
467,5.986274,1.0,(0.022382385191034603-0.011009872619111412j),(-0.0037352099090992314+0.0004591129423713455j),(-3.6053417943044845+2.5946723106811556j)
468,5.993021,1.0,(0.026955757763352663-0.014222336839876122j),(-0.004632721087741455+0.0005443107984519715j),(-4.2807841779019205+3.3883082358843537j)
469,5.999763,1.0,(0.03148533063929614-0.017509216057566678j),(-0.005529288126975839+0.0006414746708671305j),(-4.950263874361354+4.200162139032084j)
470,6.006495,1.0,(0.03593844302841113-0.02085762133999809j),(-0.006419304262815326+0.0007513258233353924j),(-5.6084114760086+5.026573142982205j)
471,6.013222,1.0,(0.040288733871009286-0.024258473815614443j),(-0.0072983517394021626+0.0008746160440044424j),(-6.250756459672949+5.864833321925703j)
472,6.019941,1.0,(0.044504471297388166-0.02769753528838j),(-0.008160853178229894+0.0010118156604857734j),(-6.872009616497207+6.710976033982185j)
473,6.026654,1.0,(0.04855714764007837-0.031161972365974108j),(-0.00900179846733732+0.0011633309222439361j),(-7.467346908004306+7.5614034644275225j)
474,6.033359,1.0,(0.052416140604321405-0.03463564671898042j),(-0.009815620026199743+0.0013292877389745367j),(-8.031625367896105+8.411735479106714j)
475,6.040058,1.0,(0.05605363529341443-0.03810331032375921j),(-0.010597220245004584+0.0015097078130067976j),(-8.560121762890939+9.257848096691147j)
476,6.046749,1.0,(0.05944041447618959-0.04154639739883224j),(-0.011341044891006572+0.001704277145340518j),(-9.04792627065182+10.094846937683393j)
477,6.053435,1.0,(0.06255066176692671-0.04494773011607508j),(-0.012042130464809998+0.001912590272671411j),(-9.490649007645224+10.918233549007798j)
478,6.060112,1.0,(0.06535669872639964-0.048285341698632515j),(-0.012694876917377515+0.002133755268660288j),(-9.883685568341622+11.722393664607177j)
479,6.066783,1.0,(0.06783537792966578-0.05153972192515049j),(-0.013294519876204166+0.002366836917449225j),(-10.223134746462776+12.50237909471036j)
480,6.073447,1.0,(0.06996367463173495-0.05468817653356002j),(-0.013836067501653301+0.0026104694913065118j),(-10.505188773321239+13.252540062233093j)
481,6.080104,1.0,(0.07172096599445682-0.0577076120062159j),(-0.014314839157215263+0.002863037070497942j),(-10.726476203295109+13.967206988209057j)
482,6.086754,1.0,(0.0730890990568928-0.060573944793798906j),(-0.014726422357427087+0.0031225994287884906j),(-10.884079233445302+14.640550738520371j)
483,6.093399,1.0,(0.07405260212852527-0.0632631732636038j),(-0.015066804970187789+0.003387005861407587j),(-10.975568470665626+15.266843527966902j)
484,6.100036,1.0,(0.07459821979538517-0.06574855458285403j),(-0.015332072974572113+0.0036535816413043624j),(-10.998992916683473+15.839802966848026j)
485,6.106665,1.0,(0.07471641318353156-0.06800429809298134j),(-0.015518923848750046+0.0039194787956639j),(-10.953060552993222+16.353465792825354j)
486,6.113289,1.0,(0.0744008805268808-0.07000523385108623j),(-0.01562455805846917+0.0041816729022509415j),(-10.83706429858658+16.802092662220574j)
487,6.119906,1.0,(0.07364872247136037-0.07172456797049852j),(-0.015646545350011504+0.004436675608198434j),(-10.650994310183382+17.17967384407271j)
488,6.126516,1.0,(0.07246095640063906-0.07313644776116059j),(-0.015583089719690885+0.004680820672064519j),(-10.395551356295588+17.48051318226088j)
489,6.13312,1.0,(0.07084232003617204-0.07421575118519505j),(-0.015432981872101695+0.00491025235762276j),(-10.072130549453215+17.699171895547742j)
490,6.139717,1.0,(0.06880197991910993-0.0749379028259436j),(-0.015195696598399842+0.005120867606517093j),(-9.682964574076442+17.830444080523705j)
491,6.146307,1.0,(0.06635305299440845-0.07527988088196753j),(-0.014871394089949221+0.005308468774785205j),(-9.231013573204606+17.86957227875915j)
492,6.152891,1.0,(0.0635125659872338-0.07522020590645338j),(-0.014460919024136876+0.005468781497319575j),(-8.719955632097788+17.812230157082674j)
493,6.159467,1.0,(0.06030285667967516-0.07473957888196534j),(-0.013966048268891314+0.005597447473807714j),(-8.154435381151762+17.654701234479415j)
494,6.166038,1.0,(0.05674819366855879-0.07382082889049461j),(-0.013388998352914516+0.0056902362296223355j),(-7.539451316721196+17.39378632699418j)
495,6.172601,1.0,(0.05287966215064549-0.0724502841045164j),(-0.012733245180566573+0.005742935098826975j),(-6.88120045954662+17.027209974204556j)
496,6.17916,1.0,(0.048728248863838246-0.07061628651258772j),(-0.012002404581402297+0.005751580976960987j),(-6.185876295075063+16.553145501211525j)
497,6.18571,1.0,(0.044334038063742476-0.06831312145633266j),(-0.011201853808780124+0.005712433443104903j),(-5.461198101655903+15.971245829749918j)
498,6.192255,1.0,(0.03973442956034523-0.06553661435452678j),(-0.01033671308966442+0.005622115263370371j),(-4.714428974872679+15.281461343117638j)
499,6.198793,1.0,(0.03497352039866351-0.06228898246334023j),(-0.009413554572494518+0.005477700104409773j),(-3.9539009312955624+14.485268666217674j)
500,6.205325,1.0,(0.030095538047476927-0.058576006369732356j),(-0.008439246236988846+0.005276744240348122j),(-3.1879149411976995+13.58492325626364j)
501,6.21185,1.0,(0.02514793801926676-0.05440955270718013j),(-0.0074215823638436595+0.00501745182891691j),(-2.425210773730276+12.584055748442402j)
502,6.218369,1.0,(0.020177604129506616-0.049805433333920165j),(-0.006368583104088532+0.004698626405495598j),(-1.6743325823906865+11.487142160376283j)
503,6.224881,1.0,(0.01523337523937261-0.04478607805137168j),(-0.005289050148137494+0.004319892725026914j),(-0.9439883039252335+10.300116823929528j)
504,6.231388,1.0,(0.010361469355406912-0.039376852434412815j),(-0.004191637162275477+0.0038814875032782362j),(-0.24232640181100518+9.029484403872539j)
505,6.237886,1.0,(0.005611462575364845-0.033613309818279424j),(-0.0030862411524610134+0.0033848895076330943j),(0.4222413062673902+7.684009388584187j)
506,6.24438,1.0,(0.00102454434407825-0.027528144507704928j),(-0.001981351397041434+0.0028317693694915685j),(1.0427432935957035+6.271642710425166j)
507,6.250866,1.0,(-0.0033541568811290457-0.021166778753203802j),(-0.0008869628273074597+0.0022253756246683742j),(1.6119649295475447+4.803153313105557j)
508,6.257348,1.0,(-0.00748818519796095-0.014571224450295798j),(0.00018842226564353917+0.0015690992934684373j),(2.1241940873393057+3.2883662991222957j)
509,6.263823,1.0,(-0.011340296472497213-0.007794139594094467j),(0.0012354114941415572+0.0008678338472754951j),(2.574018061072045+1.7394065712803024j)
510,6.270291,1.0,(-0.014879754494611588-0.000888329288051852j),(0.0022455415356504587+0.00012698137015108743j),(2.957296455196567+0.16827322637534747j)
511,6.276752,1.0,(-0.018080781683967678+0.006091034912039817j),(0.003210897687200968-0.0006473375475453422j),(3.2709700805472255-1.4126464054298817j)
512,6.283209,1.0,(-0.02092410091704865+0.013090415851744272j),(0.004124629817575914-0.0014487448830431014j),(3.5131990177995807-2.99147893770286j)
513,6.289658,1.0,(-0.023392859147459436+0.02004791494121621j),(0.004979648991733486-0.002269465432684161j),(3.6830312999400836-4.554600148811792j)
514,6.296101,1.0,(-0.02547861441667459+0.026908088849950162j),(0.005770561602040075-0.003102026595347732j),(3.780915275215131-6.089979307600205j)
515,6.302539,1.0,(-0.02717796132585249+0.03361527283979905j),(0.006492707113612284-0.003938544226102139j),(3.8083606390952127-7.585648702296378j)
516,6.308969,1.0,(-0.028492156378029505+0.040111263464022454j),(0.007141948103703751-0.004770422705877159j),(3.7679723114780836-9.029194400814971j)
517,6.315394,1.0,(-0.029429357102062684+0.046346565591924335j),(0.007715788732391843-0.005589805623153322j),(3.6633921270517265-10.410233343130223j)
518,6.321813,1.0,(-0.030001820458474732+0.052270754977305184j),(0.008212297010700786-0.006388405852955931j),(3.4991954450714453-11.718259971778362j)
519,6.328227,1.0,(-0.030226806610966866+0.05783903565839228j),(0.00863070185398262-0.007158380923578612j),(3.280760968870549-12.944087189443527j)
520,6.334633,1.0,(-0.0301256696441705+0.06300781340886527j),(0.008970949987294956-0.007891779157129082j),(3.0143204840203044-14.078843992442637j)
521,6.341034,1.0,(-0.029723402442741968+0.06774326556195126j),(0.009234245400626048-0.008581783673369626j),(2.7064446162510754-15.115855616801655j)
522,6.347428,1.0,(-0.02904817813409537+0.07201299253748916j),(0.00942239717318373-0.009221581528647714j),(2.3643603021785387-16.048773107982143j)
523,6.353817,1.0,(-0.028130107674451444+0.07579281650267956j),(0.009538109374115283-0.009805403184486455j),(1.9953643875111196-16.873062323273214j)
524,6.3602,1.0,(-0.027001286835039197+0.07906218733593214j),(0.009584681000618503-0.010327890060104058j),(1.6070556387942192-17.58497472687631j)
525,6.366576,1.0,(-0.025695046469664484+0.08180653498504589j),(0.009566051335087075-0.010784483047812125j),(1.207057902259777-18.18204838198281j)
526,6.372947,1.0,(-0.024244379131657955+0.08401830646655623j),(0.009486626202500263-0.011171660993105771j),(0.8026585454721458-18.663309300027613j)
527,6.379311,1.0,(-0.02268310700286265+0.08569380505140343j),(0.00935125438970893-0.011486456749800856j),(0.4011703360415062-19.02858105057961j)
528,6.38567,1.0,(-0.021043232360774242+0.08683578545246592j),(0.00916499070187495-0.011726962930532277j),(0.0092711277241877-19.27903685330141j)
529,6.392023,1.0,(-0.01935632065481749+0.08745110534157854j),(0.008933154190638178-0.011891948736679193j),(-0.3666164642169001-19.416678079532687j)
530,6.39837,1.0,(-0.017652075992106178+0.08755171820807171j),(0.008661162638705486-0.011981073831302175j),(-0.7206634502330642-19.44452887965702j)
531,6.404711,1.0,(-0.015958154691472638+0.08715354334888921j),(0.008354442855352598-0.011994750846353028j),(-1.0476461615546322-19.366412025307987j)
532,6.411045,1.0,(-0.014300147932527063+0.08627662688121865j),(0.008018422011914085-0.011934171972216044j),(-1.3429479907856061-19.18695189355024j)
533,6.417374,1.0,(-0.012700326252642674+0.0849437396903923j),(0.007658236667407136-0.011801170737057002j),(-1.6027724929989242-18.911296196965388j)
534,6.423698,1.0,(-0.011178858693767356+0.08318067118179828j),(0.007278939712327716-0.011598206919653326j),(-1.8239096049892956-18.545155968421717j)
535,6.430016,1.0,(-0.00975329946131204+0.08101600208142923j),(0.006885405942351316-0.011328366768296827j),(-2.0038390745127774-18.094763791874154j)
536,6.436327,1.0,(-0.00843829395721751+0.07848043530821482j),(0.006482236585774967-0.010995280806235713j),(-2.140771368958546-17.566737793236168j)
537,6.442633,1.0,(-0.0072450159756091434+0.07560499688358782j),(0.006073524302228372-0.010602863458740302j),(-2.2336702865318645-16.967698053557406j)
538,6.448934,1.0,(-0.006182374228853862+0.07242250462770666j),(0.005663157208546281-0.010155491705116832j),(-2.2820918333591154-16.30457509712385j)
539,6.455227,1.0,(-0.005256922005142543+0.06896804422589557j),(0.005254846387221955-0.009658084712268892j),(-2.2862420703600113-15.584724006551173j)
540,6.461517,1.0,(-0.004471558340253483+0.06527283925675707j),(0.004851438288493347-0.009115198760931824j),(-2.2469098718945992-14.814630128145648j)
541,6.4678,1.0,(-0.0038279217223633304+0.06137300893117559j),(0.004455970789622025-0.008532288039150144j),(-2.1654578471651886-14.001757445437088j)
542,6.474077,1.0,(-0.0033247737700417878+0.05730165157274254j),(0.0040708007306069025-0.007914534035217545j),(-2.043728968802262-13.1528901586644j)
543,6.480349,1.0,(-0.0029588754669049914+0.053091112514372006j),(0.003697924330706695-0.007267155632730997j),(-1.8839909280666662-12.274619147526998j)
544,6.486614,1.0,(-0.0027253119337524528+0.0487749628263699j),(0.003339166005891415-0.0065957019500835785j),(-1.6889820342989943-11.373756280628264j)
545,6.492875,1.0,(-0.0026173131382897716+0.04438235495308011j),(0.002995729035398998-0.005905163596619568j),(-1.461629318219794-10.456161449247276j)
546,6.499129,1.0,(-0.002626836025294943+0.03994534524026521j),(0.002668831294258759-0.005201097884457665j),(-1.2053478621819802-9.528283037789354j)
547,6.505377,1.0,(-0.0027445373180544665+0.035491896433566546j),(0.0023591751586238222-0.00448851582837689j),(-0.9236450816994457-8.595695878828623j)
548,6.511621,1.0,(-0.0029601382915135427+0.03104778618243623j),(0.0020671480997729256-0.0037721614050803616j),(-0.6201467719940463-7.663505663367251j)
549,6.517859,1.0,(-0.0032624698977192696+0.02664001799265006j),(0.001793080705004996-0.0030570468963276496j),(-0.29879340075495486-6.737075884171251j)
550,6.524091,1.0,(-0.003639755899461905+0.022292576522765555j),(0.0015369708911002514-0.0023477570501824496j),(0.03647591074832879-5.821135888303141j)
551,6.530317,1.0,(-0.004079809538233403+0.01802770770476695j),(0.001298614681322783-0.0016486389100603526j),(0.3816882019589872-4.920059744505419j)
552,6.536538,1.0,(-0.004570283972380868+0.013865254413993737j),(0.0010775924822048893-0.0009636791994754592j),(0.7329337948520569-4.037728025042506j)
553,6.542753,1.0,(-0.005098577644647111+0.009824681157770368j),(0.0008734000185896746-0.0002968244703681736j),(1.0862326614375892-3.1779590387972902j)
554,6.548964,1.0,(-0.005652442532038174+0.005921706858829471j),(0.0006853047743594125+0.0003485870940612317j),(1.4378598205367648-2.3438030674655175j)
555,6.555168,1.0,(-0.006219350739974289+0.002173495911695353j),(0.0005126113776415401+0.0009689757263425058j),(1.7839149726805261-1.538646443654018j)
556,6.561366,1.0,(-0.0067874895009900375-0.0014071241284109067j),(0.00035440944352462873+0.0015614910626589205j),(2.120874880398155-0.7649863475955226j)
557,6.56756,1.0,(-0.007345586188171092-0.004809420974501481j),(0.0002097074659990597+0.0021236471602919405j),(2.4454341693161523-0.02490049621605671j)
558,6.573748,1.0,(-0.007882538965502627-0.008022081160755484j),(7.75583877540213e-05+0.0026528904691877353j),(2.7542667572051096+0.679363718484886j)
559,6.579931,1.0,(-0.008388172333602723-0.011037120767568062j),(-4.308921977311199e-05+0.0031472536819790644j),(3.044423158524068+1.3462326582518405j)
560,6.586107,1.0,(-0.008852743875733914-0.013846607190891296j),(-0.00015324981304564605+0.003604821305593693j),(3.3130431709599617+1.9740970311764976j)
561,6.592279,1.0,(-0.009267714023276393-0.016446461170972645j),(-0.00025402486783142884+0.004024359113171936j),(3.557741607948062+2.5621469397956647j)
562,6.598445,1.0,(-0.009624962258883926-0.01883175628601098j),(-0.00034642165864889397+0.004404550614210432j),(3.7761728823742455+3.109330253240685j)
563,6.604605,1.0,(-0.009917430126602454-0.020999927564033134j),(-0.0004314569439339528+0.0047445259363358356j),(3.9663581757967035+3.6150629894342097j)
