,omega_0 [rad/s],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
748,7.664092,1.0,(-0.004277067768317159-0.004677168390721218j),(0.00039833139611384364+0.0010458993396999926j),(1.9263536188413748+1.2202189188019847j)
749,7.669443,1.0,(-0.0038317267649620587-0.004394563018050957j),(0.0003332094720865681+0.0009503717970969417j),(1.764121438055769+1.1957358391922637j)
750,7.674789,1.0,(-0.0033697659482242767-0.004089492518485188j),(0.0002666450994760596+0.0008503736258447283j),(1.593566853579485+1.1645662065292974j)
751,7.680133,1.0,(-0.0028937320329471988-0.003763759567439271j),(0.00019899070381308487+0.0007464607694075799j),(1.415628602514642+1.1269238152533632j)
752,7.685473,1.0,(-0.002406657673253698-0.0034195530516441287j),(0.00013066544931506836+0.0006392993614655455j),(1.2314375304757987+1.0830872145367405j)
753,7.690809,1.0,(-0.0019114333575506338-0.0030590368768227227j),(6.206461231002546e-05+0.0005295309920271057j),(1.0420866955494767+1.0333578398767032j)
754,7.696142,1.0,(-0.0014108667421965588-0.0026843723863153785j),(-6.430813395744725e-06+0.00041778413502863604j),(0.8486506851803489+0.9780574040108054j)
755,7.701472,1.0,(-0.0009078576549047047-0.002297845622443907j),(-7.442966508301506e-05+0.0003047125233415203j),(0.652251396000732+0.917544922202745j)
756,7.706798,1.0,(-0.0004053849645898467-0.0019018639329286427j),(-0.00014153314705953366+0.00019099281157958047j),(0.45405495956889935+0.8522194341322733j)
757,7.712121,1.0,(9.379744024162755e-05-0.0014987208648582601j),(-0.00020737581309213132+7.725666019218311e-05j),(0.255153179348158+0.782481424954656j)
758,7.717439,1.0,(0.0005867033948324114-0.0010909541170481978j),(-0.00027156453789483947-3.580670380951752e-05j),(0.0567431814670961+0.7087931589671578j)
759,7.722755,1.0,(0.00107087646963916-0.0006807236090251018j),(-0.0003337785180129548-0.00014762411450924725j),(-0.14017723957434103+0.631567887675363j)
760,7.728067,1.0,(0.0015434767335479787-0.00027056360610650866j),(-0.000393650289669479-0.0002575295151872358j),(-0.334442678667123+0.551305560722317j)
761,7.733375,1.0,(0.0020019461429391762+0.0001371670611046289j),(-0.00045085254620640835-0.00036491638723274567j),(-0.5249878178670645+0.46849331215789514j)
762,7.738681,1.0,(0.0024439984058985+0.0005402986998974725j),(-0.0005050951817563917-0.00046923738582772053j),(-0.710847503255873+0.3835970595618974j)
763,7.743982,1.0,(0.002867050036333775+0.0009363278773450301j),(-0.0005560558280140052-0.0005698693020274857j),(-0.8909170719246485+0.2971713321044763j)
764,7.74928,1.0,(0.0032690636924550087+0.0013231931482698923j),(-0.0006034832739680454-0.0006663132661775043j),(-1.0643077480618552+0.20969606299283575j)
765,7.754576,1.0,(0.003648042093823142+0.0016988188826182102j),(-0.000647134761526307-0.0007580753234137412j),(-1.2301358922327885+0.12166943172074533j)
766,7.759867,1.0,(0.004001865128743267+0.0020609349478506547j),(-0.0006867594769739893-0.0008446254599306119j),(-1.3874463717329302+0.03365626957543945j)
767,7.765155,1.0,(0.004328928277290917+0.0024077216675396996j),(-0.0007221713233731857-0.0009255539967510083j),(-1.5354950426042118-0.053865009717947526j)
768,7.77044,1.0,(0.004627652123626603+0.0027373143766798017j),(-0.0007531930109732952-0.0010004504543777203j),(-1.67353270074527-0.14038798163874966j)
769,7.775721,1.0,(0.004896583734368656+0.0030479078911043456j),(-0.0007796682718420496-0.0010689300924917697j),(-1.8008495736081016-0.22539912412211055j)
770,7.780998,1.0,(0.005134519708686291+0.0033378884529346696j),(-0.0008014750642070225-0.001130663930163219j),(-1.9168315189926033-0.3084133848746378j)
771,7.786273,1.0,(0.005340519241959503+0.0036058733492690233j),(-0.0008185247051765627-0.0011853839143456503j),(-2.0209712078273694-0.38899040020492515j)
772,7.791544,1.0,(0.005513664097934756+0.0038504045633028193j),(-0.0008307413748272537-0.0012328195837862145j),(-2.112749126806905-0.466644443122487j)
773,7.796812,1.0,(0.005653351711296162+0.004070325129024919j),(-0.0008380875258041956-0.0012727760139972762j),(-2.1917797107579364-0.5409552706379938j)
774,7.802076,1.0,(0.00575912047476045+0.004264538347352787j),(-0.0008405507967367742-0.001305085239718416j),(-2.2577204848110144-0.6114953875135722j)
775,7.807337,1.0,(0.005830745590250151+0.00443218494885856j),(-0.0008381472890957158-0.001329638401638182j),(-2.3103324504960834-0.6778893810435285j)
776,7.812594,1.0,(0.005868171695868055+0.004572492706594758j),(-0.0008309222055322091-0.0013463598477112466j),(-2.3494316661959616-0.7397616096648919j)
777,7.81785,1.0,(0.005871550774987505+0.0046849492927445065j),(-0.0008189402270657301-0.0013552290150731074j),(-2.374936002703733-0.7968099852805068j)
778,7.8231,1.0,(0.005841222910450587+0.004769036459059206j),(-0.0008023112506546273-0.001356256534541993j),(-2.386801937592135-0.8486756424347202j)
779,7.828347,1.0,(0.005777717408629264+0.004824569611150921j),(-0.0007811523328833654-0.001349510200029028j),(-2.3851011247005083-0.8951180909075577j)
780,7.833591,1.0,(0.005681741416725955+0.004851459509903714j),(-0.0007556123624698315-0.0013350944081318003j),(-2.369963092971633-0.9358958179355372j)
781,7.838832,1.0,(0.005554172712101618+0.004849778760263847j),(-0.0007258632806018657-0.0013131553456198007j),(-2.341591114731316-0.970801472678432j)
782,7.84407,1.0,(0.005396062935936186+0.004819764941730306j),(-0.0006921006628612865-0.0012838811534958096j),(-2.300261446516921-0.9996630711696068j)
783,7.849304,1.0,(0.005208667355637196+0.004761826967302527j),(-0.000654550030006833-0.0012475068263846341j),(-2.2463323731836025-1.0223407219183362j)
784,7.854536,1.0,(0.004993279888640196+0.004676498434579824j),(-0.0006134341949843731-0.0012042848622286634j),(-2.180197632863255-1.0387442416520698j)
785,7.859763,1.0,(0.004751547123881555+0.004564543306828836j),(-0.0005690349031031554-0.0011545445950329756j),(-2.1023781520044116-1.048804209020521j)
786,7.864987,1.0,(0.004485037268328888+0.00442678744755649j),(-0.0005216107839818419-0.0010986074779395735j),(-2.01339164731508-1.0525037729048534j)
787,7.870208,1.0,(0.00419552227159434+0.004264225699527845j),(-0.0004714517041348095-0.0010368426373182766j),(-1.9138372002666395-1.0498559812642212j)
788,7.875426,1.0,(0.003884888427835501+0.00407799097017556j),(-0.00041886166001227115-0.0009696496180771157j),(-1.8043683958387002-1.0409113410630546j)
789,7.88064,1.0,(0.003555183996116433+0.003869383100358185j),(-0.00036416681854396397-0.0008974693677355982j),(-1.68571224719498-1.025760564975758j)
790,7.885852,1.0,(0.0032083628656718196+0.0036397011122392925j),(-0.0003076734560852929-0.0008207260005308366j),(-1.558573096285532-1.0045211502297478j)
791,7.891059,1.0,(0.002846777397750962+0.003390572530728819j),(-0.0002497486220429478-0.0007399387018114166j),(-1.4238166143572057-0.9773658724156613j)
792,7.896265,1.0,(0.0024723659538835084+0.0031233978525302504j),(-0.0001906891226479672-0.0006555386682489177j),(-1.2821664549658474-0.9444669509877865j)
793,7.901465,1.0,(0.0020877586558251627+0.0028401228381652226j),(-0.00013089788148271914-0.0005681175576497842j),(-1.1346188508097168-0.9060836538949433j)
794,7.906664,1.0,(0.0016948924270211731+0.0025422440012094196j),(-7.066593352976914e-05-0.0004781148896243752j),(-0.9819184545622209-0.8624382380471638j)
795,7.911859,1.0,(0.0012963183013830672+0.002231765269414628j),(-1.0376602059428188e-05-0.00038611505481032075j),(-0.8250577419208577-0.8138419995582947j)
796,7.91705,1.0,(0.0008943781698789772+0.0019105908084385852j),(4.962266177764897e-05-0.000292659689467701j),(-0.6649608616683867-0.7606135854481543j)
797,7.922239,1.0,(0.000491252814628063+0.001580541965463962j),(0.00010901098180333656-0.00019825725913937247j),(-0.5024985485683562-0.7030745063333296j)
798,7.927425,1.0,(8.933996110900433e-05+0.0012436624315099426j),(0.00016743799506834596-0.00010347127088371695j),(-0.3386393045557022-0.6416008194753078j)
799,7.932607,1.0,(-0.00030899147724416546+0.0009020279758143921j),(0.0002245612075472893-8.863650958643102e-06j),(-0.17435289006898125-0.5765936418690318j)
800,7.937786,1.0,(-0.0007015694036498856+0.0005575960826493199j),(0.00028006961233873856+8.504566698947852e-05j),(-0.010540090388012742-0.5084490582898691j)
801,7.942961,1.0,(-0.0010861246768107903+0.0002124573483973475j),(0.000333641617610987+0.00017770895582086777j),(0.15184611361838782-0.4376056796654601j)
802,7.948133,1.0,(-0.001460603843394692-0.00013144014413225724j),(0.0003849892782949914+0.00026862564246064207j),(0.31193159582048513-0.364489689771071j)
803,7.953302,1.0,(-0.001822955074345011-0.00047210341802049076j),(0.00043382807336027357+0.00035729096343881366j),(0.46883113311324753-0.2895520315951169j)
804,7.958469,1.0,(-0.002171280206534624-0.0008076361173080463j),(0.0004798979016755539+0.00044323327404584875j),(0.6217139812023932-0.21323799279325217j)
805,7.963633,1.0,(-0.002503640821324692-0.0011360526599117535j),(0.0005229373710232651+0.0005259660636935873j),(0.7697190054631268-0.13602887542332853j)
806,7.968792,1.0,(-0.002818161896946399-0.0014553660621762338j),(0.0005626989798550952+0.0006050121840591328j),(0.9119963911254713-0.058425514264927966j)
807,7.973949,1.0,(-0.0031133892221082266-0.0017639658429186229j),(0.0005989933954766544+0.0006799961519771885j),(1.047873565652045+0.019145928847848027j)
808,7.979103,1.0,(-0.0033877490607667955-0.0020600632186935225j),(0.0006316211871637173+0.0007505057788575072j),(1.1766083572964972+0.09620085565250538j)
809,7.984252,1.0,(-0.0036397670376979454-0.0023419099439796177j),(0.0006604020305017037+0.0008161487129962188j),(1.297487456325039+0.17224515794505743j)
810,7.9894,1.0,(-0.0038683963259278304-0.002608178183048267j),(0.0006852108238337133+0.0008766388510150866j),(1.40998660340047+0.24688085251553676j)
811,7.994544,1.0,(-0.0040724049793759666-0.002857258724480927j),(0.0007059091926393997+0.0009316336673738896j),(1.513472756190626+0.31961667725039794j)
812,7.999684,1.0,(-0.004250866288470014-0.0030878224258602733j),(0.0007224009047623462+0.0009808644412740459j),(1.6074418269948687+0.3900193543867468j)
813,8.004823,1.0,(-0.004403085964095701-0.003298772809768076j),(0.0007346196947137893+0.0010241206776849488j),(1.6914939453817468+0.4577099954166035j)
814,8.009957,1.0,(-0.004528316497626763-0.0034888478919124534j),(0.0007425068555131594+0.0010611680504533571j),(1.765172390303487+0.5222348623276651j)
815,8.015088,1.0,(-0.004626152102428837-0.003657153959516529j),(0.0007460440417586444+0.0010918590243055432j),(1.828182042164637+0.5832392358770472j)
816,8.020217,1.0,(-0.004696297684163899-0.0038028766984541783j),(0.0007452321579401064+0.001116070678742974j),(1.88026567982866+0.6403750319061413j)
817,8.025342,1.0,(-0.004738577855319891-0.003925250455243035j),(0.0007400975788603961+0.001133703464289116j),(1.9212003532004682+0.6932851991648845j)
818,8.030464,1.0,(-0.00475302378632093-0.004023738417347435j),(0.0007306916197709945+0.0011447112131331573j),(1.9508596331009027+0.7416729846923257j)
819,8.035584,1.0,(-0.004739805425879707-0.004097924735606667j),(0.0007170869362404209+0.0011490799775410907j),(1.969173284874012+0.7852660242925811j)
820,8.040699,1.0,(-0.004699268368482359-0.004147488191699389j),(0.0006993916791208492+0.001146832831321014j),(1.9761258914583908+0.8237896241223895j)
821,8.045813,1.0,(-0.004631864832044519-0.004172328029622199j),(0.0006777141867447797+0.0011380293520909213j),(1.971779342676977+0.857054517916575j)
822,8.050921,1.0,(-0.004538307291746355-0.0041724330863710446j),(0.0006522222129335506+0.001122778241184553j),(1.956261585803313+0.8848428775681721j)
823,8.056028,1.0,(-0.004419284501168075-0.00414795381199421j),(0.000623056830428539+0.0011011995425826006j),(1.9297424996747823+0.907029910997289j)
824,8.061132,1.0,(-0.004275750361419023-0.004099174834669524j),(0.0005904143808669733+0.001073466897781084j),(1.8924695938599763+0.9234844764568071j)
825,8.066233,1.0,(-0.004108751996799026-0.004026521599026098j),(0.0005544997715558308+0.0010397823806045077j),(1.8447447971377622+0.9341223792567145j)
826,8.071331,1.0,(-0.003919463696424665-0.0039305601240932795j),(0.0005155359401142409+0.0010003811659630578j),(1.786927104443602+0.9388952394969756j)
827,8.076425,1.0,(-0.003709223529958119-0.003812008751800573j),(0.0004737715868608548+0.0009555377329827329j),(1.7194441230910027+0.9377906890173829j)
828,8.081516,1.0,(-0.003479397765118396-0.003671673120447585j),(0.00042945401135084145+0.0009055393028973303j),(1.6427501268872373+0.9308330927324409j)
829,8.086605,1.0,(-0.0032314330480908873-0.0035104616844298976j),(0.00038284128317251254+0.0008506958761368833j),(1.5573402575250044+0.918077752335805j)
830,8.09169,1.0,(-0.0029670201113115025-0.0033294990986446416j),(0.00033423201716893517+0.0007913762014752651j),(1.4638066413110031+0.8996233386964744j)
831,8.096772,1.0,(-0.002687783879866937-0.0031299239559222803j),(0.00028390748919354577+0.0007279396497448105j),(1.3627332753951393+0.8755960088717992j)
832,8.101852,1.0,(-0.002395406562032512-0.0029129636238295147j),(0.0002321557602009843+0.0006607635091702156j),(1.25473610620946+0.8461514731154167j)
833,8.106929,1.0,(-0.0020917459423394156-0.002680018886582891j),(0.00017929253331135212+0.0005902689124010479j),(1.140506688696105+0.8114884559195362j)
834,8.112,1.0,(-0.0017788424988527814-0.0024326940858147884j),(0.00012566030961248166+0.0005169259032147071j),(1.0208198188357633+0.7718583668417485j)
835,8.117071,1.0,(-0.001458215379160097-0.002172223360542647j),(7.150929435297888e-05+0.00044108628188475153j),(0.8962616390354206+0.727470611169661j)
836,8.122138,1.0,(-0.0011320313985884707-0.0019004006941179235j),(1.7197251482840626e-05+0.0003632582813541493j),(0.7676768994214233+0.6786423231278319j)
837,8.127203,1.0,(-0.0008020957527859337-0.0016187730360055401j),(-3.698239589623102e-05+0.0002838693792127542j),(0.635781444353776+0.62566606386037j)
838,8.132264,1.0,(-0.00047047789860218205-0.001329154526771747j),(-9.069555933737152e-05+0.00020341479966174677j),(0.50140641032446+0.5688994542563235j)
839,8.137323,1.0,(-0.00013898097306689407-0.0010331717082086023j),(-0.0001436544818465729+0.00012232964824824633j),(0.3652860545827683+0.5086796262581295j)
840,8.142378,1.0,(0.00019034798101605864-0.0007327099273616921j),(-0.00019553516067766574+4.1113082659659246e-05j),(0.22826483753480195+0.4454105113419568j)
841,8.147429,1.0,(0.0005156223169532888-0.00042955788183056203j),(-0.0002460426224799918-3.9770136769670385e-05j),(0.09113271859272208+0.3794922612968895j)
842,8.152479,1.0,(0.0008351833257896292-0.00012532781847651126j),(-0.00029491967633347874-0.00011990811278158646j),(-0.04540748521078058+0.3112992475245503j)
843,8.157525,1.0,(0.0011470379966001445+0.00017801059920216376j),(-0.00034186081346350476-0.0001988008563327947j),(-0.18050014754925844+0.2412989326304343j)
844,8.162569,1.0,(0.0014495656471337983+0.00047880081705674153j),(-0.0003866206373453248-0.00027603725075183496j),(-0.31343831718392284+0.16990212846515898j)
845,8.16761,1.0,(0.00174102828598894+0.0007752306222943899j),(-0.0004289394567584553-0.0003511718073299663j),(-0.4434529577685722+0.09756919524995405j)
846,8.172647,1.0,(0.0020197725808166708+0.0010655247262449212j),(-0.0004685743614109004-0.0004237754286304315j),(-0.5697996612317818+0.02476663473830635j)
847,8.177681,1.0,(0.0022843449563562223+0.00134806992433492j),(-0.0005053151494962741-0.000493465868185251j),(-0.6918116632451681-0.04806553048682295j)
848,8.182713,1.0,(0.0025333756555985655+0.001621299244604335j),(-0.0005389671837944058-0.0005598776488237997j),(-0.8088490081880952-0.12048736407497522j)
849,8.187742,1.0,(0.002765493052511297+0.001883599021337717j),(-0.0005693402374098217-0.0006226397406229503j),(-0.9202576550679259-0.19203295405864187j)
850,8.192768,1.0,(0.0029794863074083518+0.00213348343833618j),(-0.0005962711423006929-0.0006814183979116472j),(-1.025445172886157-0.2622565361882247j)
851,8.19779,1.0,(0.0031742241091114935+0.0023694994184995906j),(-0.0006196133425550922-0.0007358941287332173j),(-1.123840479437457-0.33070715172517723j)
852,8.202809,1.0,(0.0033487761270020984+0.0025903806209496925j),(-0.0006392515198446889-0.0007857971111640862j),(-1.2149562559061609-0.396972861436127j)
853,8.207828,1.0,(0.0035023752630672007+0.0027950223709544146j),(-0.0006550943759171444-0.0008308988553630662j),(-1.2983764652171814-0.4606786292925914j)
854,8.212841,1.0,(0.0036341186668081144+0.0029820556624427412j),(-0.0006670467815669447-0.0008709200328234608j),(-1.3735858001587449-0.5213515955360903j)
855,8.217853,1.0,(0.0037435515927811054+0.0031506575188055374j),(-0.0006750673815714514-0.0009057073974155721j),(-1.4402955591934228-0.5786752432439218j)
856,8.22286,1.0,(0.003830131107156947+0.0032997903379206905j),(-0.0006791189380826646-0.0009350695171552894j),(-1.498138306625244-0.6322468239351583j)
857,8.227866,1.0,(0.0038936045749888896+0.003428787801544078j),(-0.0006791965251558412-0.0009588980613740509j),(-1.5468987774406455-0.6817751482452362j)
858,8.232867,1.0,(0.003933738393656933+0.0035368831446844734j),(-0.0006753154050429338-0.0009770747834586184j),(-1.5863309371284293-0.7269118906642114j)
859,8.237868,1.0,(0.003950516296949391+0.003623638016175281j),(-0.0006675081819494826-0.0009895493846457603j),(-1.6163188008482832-0.7674189294585807j)
860,8.242865,1.0,(0.003944000799319633+0.00368855612024791j),(-0.0006558396822728394-0.000996274647546622j),(-1.636735728908336-0.8030077273865921j)
861,8.247858,1.0,(0.00391442755973589+0.0037313683341375988j),(-0.0006403947142873351-0.0009972533761859212j),(-1.6475458492946917-0.8334585671535075j)
862,8.25285,1.0,(0.003862125984161132+0.003751937850042462j),(-0.0006212671604812113-0.000992515986741204j),(-1.6487664496235515-0.8585968691947347j)
863,8.257837,1.0,(0.003787621369180264+0.0037502258009300842j),(-0.0005985974222691049-0.0009821305565877738j),(-1.6404651755060438-0.8782443809371573j)
864,8.262823,1.0,(0.0036914613023237234+0.0037263352322813264j),(-0.0005725123642453293-0.0009661841824175768j),(-1.6227578960281854-0.8922923682298609j)
865,8.267805,1.0,(0.003574427231830254+0.0036805092821034133j),(-0.0005431912146158215-0.0009448115945661828j),(-1.5958281430771624-0.9006410232041083j)
866,8.272784,1.0,(0.003437345292821416+0.0036131062495946076j),(-0.0005108113163313063-0.0009181667461941701j),(-1.5599003668815883-0.9032392979900461j)
867,8.277761,1.0,(0.003281135243944758+0.0035245907768107036j),(-0.0004755645534473438-0.0008864280852259641j),(-1.5152416598526892-0.9000671336609095j)
868,8.282735,1.0,(0.0031068817911935644+0.0034155813343577407j),(-0.0004376726834349532-0.0008498139485510694j),(-1.4621836219092488-0.8911404068297666j)
869,8.287706,1.0,(0.002915735141430797+0.0032868040920662747j),(-0.0003973645980017953-0.0008085645392747591j),(-1.4010969717671693-0.8765121650262184j)
870,8.292675,1.0,(0.0027088979832221006+0.003139059819888412j),(-0.00035487491153734954-0.0007629340181267194j),(-1.3323814617818717-0.8562656132881913j)
871,8.297639,1.0,(0.002487823064387202+0.002973389203279988j),(-0.000310484052787252-0.0007132394644667883j),(-1.2565357139432651-0.8305380466149638j)
872,8.302602,1.0,(0.002253728733872775+0.002790702840523394j),(-0.00026442055569740077-0.0006597498537830371j),(-1.1739912861984156-0.7994661795986941j)
873,8.307562,1.0,(0.002008164915026621+0.002592203477302004j),(-0.00021697538276387463-0.000602813104681256j),(-1.085305023456739-0.7632500524116177j)
874,8.312518,1.0,(0.001752701089492496+0.00237916477663732j),(-0.00016843828679675242-0.0005427881957112858j),(-0.9910555110448072-0.7221216479742055j)
875,8.317472,1.0,(0.0014887993707601154+0.002152809927471807j),(-0.00011907524137674331-0.000480012762281864j),(-0.8917917986518791-0.6763183147669516j)
876,8.322424,1.0,(0.0012180558222874356+0.0019145112781423857j),(-6.917478683452104e-05-0.0004148602179810884j),(-0.788122488068667-0.6261205499543966j)
877,8.327373,1.0,(0.0009421550196682481+0.0016657620805131405j),(-1.9038327370742842e-05-0.000347729837436434j),(-0.68070006511185-0.5718484391676212j)
878,8.332318,1.0,(0.0006628015824549316+0.0014081174287589452j),(3.1032543286420196e-05-0.00027903102864247756j),(-0.5701969162940718-0.5138510492852002j)
879,8.33726,1.0,(0.0003815984142359347+0.001143076997720775j),(8.075755165916498e-05-0.00020915219447852776j),(-0.4572544895210441-0.45247834376440627j)
880,8.342201,1.0,(0.00010008759555455469+0.0008721166576358877j),(0.0001298692224490074-0.00013847068696646667j),(-0.34249808160005063-0.3880858094828466j)
881,8.347138,1.0,(-0.00017991303531137695+0.0005970149357761451j),(0.00017805476988170155-6.743738860290997e-05j),(-0.22667475752328445-0.32111324650764583j)
882,8.352073,1.0,(-0.00045688821003660873+0.00031929554812070777j),(0.00022505687672876091+3.5685285483985303e-06j),(-0.1104173442569548-0.25195206415449356j)
883,8.357004,1.0,(-0.0007291271425339411+4.071500145144486e-05j),(0.00027058768332595683+7.411320768209968e-05j),(0.005549933157396254-0.18106300129857408j)
884,8.361934,1.0,(-0.0009952314025966809-0.00023725255641841297j),(0.0003144145474698159+0.0001438391987714129j),(0.12062622273923918-0.10884690444193051j)
885,8.36686,1.0,(-0.0012535221560459645-0.0005128049280410135j),(0.0003562613380493537+0.0002123111418030533j),(0.23408012478778373-0.035800635301106776j)
886,8.371783,1.0,(-0.0015025935144109413-0.0007843835915357501j),(0.00039590025089054367+0.0002791596867004866j),(0.3452877307289454+0.037630839623755526j)
887,8.376704,1.0,(-0.0017410953805734666-0.001050458727539333j),(0.0004331151442489918+0.0003440263509582673j),(0.45364088050443896+0.11099984173177802j)
888,8.381622,1.0,(-0.0019676487629620956-0.0013094271231823564j),(0.00046768892798860524+0.00040653912543830686j),(0.5585074071160747+0.18382811055987666j)
889,8.386538,1.0,(-0.0021810462464688513-0.0015598402584343053j),(0.0004994347870741745+0.00046636759660499466j),(0.6593223967284666+0.25566935978971633j)
890,8.39145,1.0,(-0.0023800377139750637-0.0018001512670753675j),(0.0005281641319336245+0.0005231622118858814j),(0.7554873323116718+0.32603861351029434j)
891,8.39636,1.0,(-0.0025636291430252024-0.0020290802600215927j),(0.000553730286859547+0.0005766407547215618j),(0.8465142134439462+0.3945171345472101j)
892,8.401267,1.0,(-0.0027308028594997236-0.002245267063360445j),(0.0005759880816431623+0.0006265059861954748j),(0.9318892027104494+0.4606535050909701j)
893,8.406171,1.0,(-0.0028806822924875835-0.0024474860183748364j),(0.000594817556126698+0.0006724959687001225j),(1.0111545320800062+0.5240248835723806j)
894,8.411073,1.0,(-0.003012524643303885-0.0026346291244382556j),(0.0006101221529841774+0.000714379704548473j),(1.0839050652888036+0.5842362131724488j)
895,8.415972,1.0,(-0.0031256377758611714-0.0028056071993114873j),(0.0006218186041338592+0.0007519340677786202j),(1.149745129213615+0.6408863950891475j)
896,8.420868,1.0,(-0.003219479790685069-0.0029594659523199296j),(0.0006298500541899367+0.000784970835148239j),(1.2083385995072262+0.6936082084990481j)
897,8.425761,1.0,(-0.003293619387232528-0.003095360461864289j),(0.0006341797333853649+0.0008133294782437199j),(1.2593933509367257+0.7420586673349178j)
898,8.430653,1.0,(-0.0033477628226267655-0.003212592604483835j),(0.000634792591615702+0.0008368850966869521j),(1.3026790161305875+0.7859370250612211j)
899,8.435539,1.0,(-0.003381671233844529-0.0033104237619620753j),(0.000631696502911023+0.0008555105172655304j),(1.337954440800937+0.8249102931614712j)
900,8.440426,1.0,(-0.0033953125700668155-0.0033884735662271645j),(0.0006249142852635188+0.0008691542510543285j),(1.3651155211314512+0.8587723606246007j)
901,8.445309,1.0,(-0.003388701636376154-0.003446249665381662j),(0.0006144995710983083+0.0008777503642139134j),(1.3840233370361275+0.8872548747194404j)
902,8.450189,1.0,(-0.003362008205447421-0.0034834963679134952j),(0.0006005221500055443+0.0008812838646772291j),(1.3946292075227835+0.9101692584309334j)
903,8.455066,1.0,(-0.0033155132807571788-0.003500058133131369j),(0.0005830734392043124+0.0008797648201653148j),(1.3969265731310008+0.9273534172999486j)
904,8.45994,1.0,(-0.0032496131870748176-0.003495903483167556j),(0.0005622647849292864+0.0008732327557922593j),(1.390957472259257+0.9386806849070477j)
905,8.464812,1.0,(-0.0031647937307057923-0.0034711120174787005j),(0.0005382211388722159+0.0008617516625653838j),(1.3768077295314562+0.9440608743939228j)
906,8.469682,1.0,(-0.003061658941782539-0.0034258804483791516j),(0.0005110895125820948+0.0008454137710313707j),(1.3546093214814698+0.9434364943493446j)
907,8.474548,1.0,(-0.002940970301707776-0.003360553867145761j),(0.0004810475976255061+0.0008243477555156385j),(1.3245543366317647+0.9367911108854777j)
908,8.479412,1.0,(-0.002803490868156157-0.00327554974847331j),(0.0004482652007923016+0.0007986932695170706j),(1.286857797357141+0.9241430111218463j)
909,8.484274,1.0,(-0.0026501246950296578-0.0031714126219037496j),(0.0004129394817652278+0.0007686207600777289j),(1.2417861512111028+0.9055467052378505j)
910,8.489132,1.0,(-0.002481930048067542-0.0030488531982727418j),(0.0003752968672236079+0.0007343401414479743j),(1.1896699769257537+0.8811055421963777j)
911,8.493988,1.0,(-0.002299914966139531-0.0029085934598170504j),(0.0003355467805846779+0.0006960574437796683j),(1.1308392603682782+0.8509418365708017j)
912,8.498842,1.0,(-0.0021052280844399943-0.002751495778398638j),(0.00029392537352304876+0.0006540114738181463j),(1.065678806758172+0.8152203992256329j)
913,8.503693,1.0,(-0.0018991224727713822-0.0025785585184133486j),(0.0002506868092282202+0.0006084717664307795j),(0.9946233366575253+0.7741507804120286j)
914,8.50854,1.0,(-0.001682925879840808-0.002390882528170641j),(0.00020609624020423464+0.0005597285602395259j),(0.9181447270107724+0.7279807985020383j)
915,8.513386,1.0,(-0.0014578328476098311-0.0021894880001350116j),(0.00016038821195177075+0.0005080468137899818j),(0.8366785089948794+0.6769506156799421j)
916,8.518229,1.0,(-0.0012253100086283629-0.001975672754617414j),(0.00011384968770781231+0.0004537580028741277j),(0.7507665072419472+0.6213800879654082j)
917,8.523069,1.0,(-0.0009867675160228919-0.0017507247200727442j),(6.675265498382513e-05+0.0003971862048546948j),(0.6609427113035883+0.5616002350695756j)
918,8.527906,1.0,(-0.000743647019478275-0.001515995619270521j),(1.9372337225359945e-05+0.0003386670583100463j),(0.5677613846243901+0.49796951199923034j)
919,8.532743,1.0,(-0.0004972542055011588-0.0012727378071961653j),(-2.8044803925046248e-05+0.00027850752250097716j),(0.47173296356380917+0.4308290747544089j)
920,8.537575,1.0,(-0.0002493135380018088-0.0010226505151874714j),(-7.517437040325319e-05+0.00021712115803843905j),(0.3735402668885632+0.3606542740583209j)
921,8.542405,1.0,(-1.1453210481479923e-06-0.0007670695163830191j),(-0.00012177242588608136+0.00015482746731927764j),(0.2737174538660956+0.28783030088088435j)
922,8.547231,1.0,(0.0002456816094174237-0.0005076157598837998j),(-0.00016755040788535525+9.20121421331241e-05j),(0.17290628036313857+0.21283288719845414j)
923,8.552057,1.0,(0.0004899181182028125-0.00024560782694633103j),(-0.00021228151583312294+2.8984051055469672e-05j),(0.07162637124645607+0.13605985288169603j)
924,8.556878,1.0,(0.0007298810567472352+1.713796280556853e-05j),(-0.0002556617322603129-3.383151912210473e-05j),(-0.029414578993484507+0.05806391391830094j)
925,8.561698,1.0,(0.0009643708050568379+0.0002792933624877045j),(-0.0002974778747999264-9.612982623441226e-05j),(-0.12970141336097588-0.02073608528987557j)
926,8.566514,1.0,(0.0011918811196646483+0.0005391566658667749j),(-0.0003374641463285114-0.00015752022866646217j),(-0.2285803245268319-0.09980115932881405j)
927,8.571329,1.0,(0.001411237732712712+0.0007953669271172803j),(-0.00037541621694352103-0.00021769590422353376j),(-0.3255319295289081-0.1786865174464402j)
928,8.576141,1.0,(0.0016210862035147097+0.0010463206174316383j),(-0.0004111009755339141-0.0002762956744215783j),(-0.4199486523309965-0.2568644664455218j)
929,8.58095,1.0,(0.0018202284667022605+0.00129055575821087j),(-0.00044431570870239346-0.00033299469107071907j),(-0.511281841729499-0.33384247755081553j)
