,f_enc [Hz],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
590,29.570465654892885,0.00013782793139636849,3.369391334758235e-05,7.525416577722886e-07,0.1527998229905291
591,29.620424055374038,0.0001375120348086357,3.7733985804455895e-05,8.411006073619899e-07,0.17168204169843126
592,29.670375324806518,0.00013716830201548726,4.080925752713227e-05,9.07880933493857e-07,0.18628115879333798
593,29.720326384029008,0.00013683540941080257,4.28171295703537e-05,9.507249759503485e-07,0.19608450869872918
594,29.770270075304015,0.00013649408351517237,4.369811373601103e-05,9.684442369600196e-07,0.20077109446276398
595,29.82022038860855,0.00013617313473853547,4.343280308879608e-05,9.607433666073607e-07,0.20020124839815923
596,29.87017723529338,0.00013585326561781574,4.2039045885508394e-05,9.281523891204571e-07,0.19440611316558334
597,29.92011932009053,0.0001355058318658582,3.957312214477025e-05,8.720448210044387e-07,0.1835957230062094
598,29.97006772578017,0.00013518826980542654,3.612682575497944e-05,7.945659599292565e-07,0.16814923761072723
599,30.020022363938395,0.0001348717732150694,3.183189128980158e-05,6.98724621613145e-07,0.14863739135142323
600,30.069968973075987,0.00013453733423703315,2.6869951244335193e-05,5.886075926525441e-07,0.12587235624043216
601,30.119921614495873,0.00013422306180065318,2.1496686027123993e-05,4.6990128895649343e-07,0.10102539051427493
602,30.169873101666948,0.00013390036916302264,1.6140113234811665e-05,3.5204652981963994e-07,0.07609543065898877
603,30.219816224636187,0.00013356933343848117,1.1711671193611805e-05,2.550501774080538e-07,0.05539380526154161
604,30.26977219030019,0.00013326780402324936,1.0153211968516094e-05,2.2126531233097628e-07,0.04817640510040264
605,30.319726696423615,0.00013294838974234785,1.2624787341146444e-05,2.751769181713937e-07,0.060095434756937655
606,30.36967251572503,0.00013262066252637124,1.723911749255874e-05,3.7510020453125045e-07,0.08232202012996291
607,30.419616652858245,0.0001323034966411925,2.2336299859342822e-05,4.849949644774943e-07,0.10700231525135977
608,30.46957326945172,0.0001320061910407682,2.7210080748174134e-05,5.896174380401035e-07,0.13076473883959125
609,30.519520877395053,0.0001316817301858076,3.1518257546858926e-05,6.816328086292514e-07,0.15194948524164198
610,30.56946649916539,0.00013136777253841664,3.505896075184199e-05,7.56763077727116e-07,0.1695546972387954
611,30.619417180686906,0.00013106423363712735,3.769884089594876e-05,8.122280486795984e-07,0.18289854880097392
612,30.66937283447461,0.00013076170180137053,3.935068274123817e-05,8.462558626717026e-07,0.19151544058744965
613,30.71931904784027,0.00013044154851984496,3.9966286154263205e-05,8.579236503090535e-07,0.1951245549442252
614,30.769270035414095,0.00013014112056987243,3.953408508977133e-05,8.470982076341037e-07,0.19362176922487442
615,30.819218535660156,0.00012983240301344423,3.807674045351629e-05,8.143800919918346e-07,0.1870700405900971
616,30.869178804086747,0.0001295432792151157,3.565017298909212e-05,7.610759624050867e-07,0.17569769980439318
617,30.91912202746441,0.00012921805575160928,3.234677942627796e-05,6.892634310521415e-07,0.15991626730930852
618,30.9690696415403,0.00012892173128376037,2.8293416230406934e-05,6.017391550949069e-07,0.1403143145427816
619,31.01902155933024,0.00012862638397664522,2.366506820584535e-05,5.023070800617981e-07,0.11772728257602859
620,31.06897049065241,0.0001283227967049685,1.8717226161662735e-05,3.964629436387754e-07,0.0934030848046634
621,31.118916331291064,0.00012802024229526484,1.38927096468711e-05,2.9366289379572335e-07,0.06954320105717918
622,31.16886619194527,0.0001277279020536228,1.0173823570498212e-05,2.1479441445263183e-07,0.05108551555343824
623,31.218827206508248,0.0001274456933199804,9.466716744465566e-06,2.0007452592013038e-07,0.047682314762063915
624,31.26877762652793,0.00012713690730910997,1.2275858016806078e-05,2.5937775334649247e-07,0.062022823559061094
625,31.318717330804873,0.00012682919888141968,1.6668756988268774e-05,3.515571189554304e-07,0.08447763352780928
626,31.36866791196323,0.0001265499558995875,2.1335564147346956e-05,4.490771723818811e-07,0.10846245367956218
