,f_enc [Hz],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
407,20.429631994371217,0.00023153505779424785,0.00012842968080314135,4.28248486661015e-06,0.28264289119206754
408,20.479581155723743,0.0002307651555128356,0.00012215152760066477,4.060390615874918e-06,0.2701411347548898
409,20.52953855353191,0.00023002548221315647,0.00011286496537706069,3.7398875049146757e-06,0.250822569484472
410,20.579480542515217,0.00022923546372259908,0.00010093135011688282,3.333826372852105e-06,0.22539392667645036
411,20.62943032658247,0.00022850248318695808,8.682335668907763e-05,2.858544757718966e-06,0.1948306666241719
412,20.679381836439397,0.00022775930582069094,7.119027417170578e-05,2.336055092505876e-06,0.16052433599565957
413,20.72932897463585,0.00022700607178294675,5.500643924164936e-05,1.7988174288741907e-06,0.12463123167974713
414,20.779283290456206,0.00022628271528454125,4.0086833684593455e-05,1.306651927957286e-06,0.09126505830911272
415,20.829232795365993,0.00022553596332415546,3.059050777633315e-05,9.956618638385877e-07,0.06997978276908069
416,20.879183161734613,0.00022480573866558428,3.242916360534326e-05,1.0559309059804892e-06,0.0745420409794742
417,20.929128264868208,0.000224065505754011,4.368286001570207e-05,1.4193921308183145e-06,0.10089096151247809
418,20.979079711652528,0.00022335487363244654,5.814481050756955e-05,1.8832308882255082e-06,0.1349341431021447
419,21.029031384949523,0.00022263413373848896,7.267533257334205e-05,2.346151894952394e-06,0.16945809389047795
420,21.078983073608487,0.00022191652623454846,8.591914956083475e-05,2.7648615919844925e-06,0.20129125489757158
421,21.12892862580117,0.00022118895885009975,9.714869118590074e-05,3.1165292806773884e-06,0.2286793595817385
422,21.178879705720064,0.00022049071897003406,0.00010591168978338797,3.3873076427642674e-06,0.25048622348513494
423,21.228830169059385,0.00021978242097164154,0.00011191171064157996,3.568451585694021e-06,0.26592550119570507
424,21.278773843728,0.00021906419845076162,0.00011497517961891938,3.6552328203449044e-06,0.27449109597144755
425,21.32872840565297,0.00021838807324772822,0.00011503635409851166,3.6463437544556066e-06,0.27592743628537086
426,21.378675759360025,0.0002176759145693474,0.00011212832483827742,3.543663808330135e-06,0.2702127087908213
427,21.428633623159122,0.00021700566632210384,0.00010637922083336648,3.3520144543051466e-06,0.2575571889262742
428,21.47857787029703,0.0002162866210844064,9.801576460926501e-05,3.079286965439312e-06,0.23841515805377106
429,21.528526240501783,0.00021560942164677095,8.735598176609555e-05,2.7361273586019536e-06,0.21347499539217762
430,21.578484549720105,0.00021494793331738768,7.482849211659083e-05,2.3365429543206496e-06,0.18371023031341185
431,21.628434599095712,0.00021425073480496945,6.102613832646794e-05,1.8995254010560396e-06,0.1505182691228611
432,21.678382177235697,0.0002135694057728125,4.684766370473681e-05,1.4534481234359927e-06,0.11608160109203457
433,21.72833310074113,0.00021290378937303527,3.4024561184639826e-05,1.0524205386625024e-06,0.08469641207515032
434,21.778281151200243,0.00021222824867918167,2.651744885696808e-05,8.193816448510434e-07,0.0663128111038991
435,21.828232159513686,0.00021156834230499024,2.9255284457095093e-05,9.043197847384965e-07,0.07349544483097138
436,21.878179893889882,0.00021089853558316186,3.9676579140416475e-05,1.2238229135396416e-06,0.10013256820562332
437,21.928130199497318,0.00021024428547965261,5.25055693019137e-05,1.6145570941912916e-06,0.1331148007633882
438,21.978076831196333,0.00020958015868282953,6.522735749707235e-05,1.9995397819045667e-06,0.1661215297093734
439,22.028025648391537,0.00020893151141549777,7.673793052409449e-05,2.3453140603798354e-06,0.196325689197123
440,22.077982538211995,0.00020829818988914016,8.643138012213583e-05,2.633820124851227e-06,0.22212900055008553
441,22.127929096817695,0.00020762978473246995,9.391946374497885e-05,2.8537620522968407e-06,0.24246623322889974
442,22.177883357329264,0.0002070019381361055,9.895569504077765e-05,2.998242523232607e-06,0.2566219244666352
443,22.22782687519138,0.00020633912969810625,0.00010139414670093254,3.0634653358989935e-06,0.2641303776138739
444,22.277783825287358,0.00020572919630822316,0.00010118472787845598,3.0485564976392083e-06,0.26477046756426076
445,22.327729635909236,0.0002050718448685323,9.836420740994978e-05,2.9552698981753767e-06,0.25854496966548685
446,22.37768242320571,0.0002044547038070522,9.30534421278683e-05,2.7878600615393964e-06,0.2456807475893592
447,22.427623661446233,0.00020380284395301468,8.545924569795124e-05,2.553096441259575e-06,0.22663814433363907
448,22.4775776356315,0.00020320341694779934,7.586900853126959e-05,2.260082065993128e-06,0.2021017709925752
449,22.527525799992567,0.00020256928107805983,6.4677764996414e-05,1.9210556184062055e-06,0.17305620563180674
450,22.57748023265545,0.00020196255615728356,5.242280555520301e-05,1.5523439775676564e-06,0.14088837518576436
451,22.627428474900356,0.00020133367594261903,3.9952227800000807e-05,1.179376537091509e-06,0.10784856077787022
452,22.677382632429172,0.00020073208550230303,2.8943023129581286e-05,8.520157965703608e-07,0.07847493166997074
453,22.72733021978751,0.00020010841124743582,2.3198419249850765e-05,6.825301708457182e-07,0.06317670375066294
454,22.777283370193057,0.0001995119066060933,2.667426073483467e-05,7.850079882812436e-07,0.07296223257924524
455,22.82722339660894,0.00019888116171043425,3.633297061982333e-05,1.0668847931222367e-06,0.09981805600128951
456,22.877180984432524,0.0001983141849783732,4.775635469890901e-05,1.3981943456073389e-06,0.1317760755604855
457,22.927125070196546,0.00019768851177158839,5.8933510324879604e-05,1.7203530639909074e-06,0.1633282885628459
458,22.97707401687799,0.0001971020340718174,6.896633665870507e-05,2.0074757747464e-06,0.1919662531012332
459,23.027027662887555,0.00019651794897095588,7.734625751661054e-05,2.24512733899294e-06,0.2162284705020563
